purchase_id,date,supplier,category,items_summary,quantity_kg,total_cost_clp,payment_terms,due_date,status
PO-2291,2024-10-17,ICB Food Service,grocery,Grocery Variety Pack,131.65,263300,30 dias,2024-11-16,Received
PO-2292,2024-10-17,Distribuidora JR,beverage,Beverage Variety Pack,5.53,4420,15 dias,2024-11-01,Received
PO-2293,2024-10-17,Licores Premium,wine,Wine Variety Pack,5.03,20100,30 dias,2024-11-16,Received
PO-2294,2024-10-21,Carnes Danke,meat,Meat Variety Pack,14.82,140766,30 dias,2024-11-20,Received
PO-2295,2024-10-21,Agro los hermanos,veg,Veg Variety Pack,27.5,41250,0 dias,2024-10-21,Received
PO-2296,2024-10-21,Puerto de Palos,seafood,Seafood Variety Pack,14.13,169530,15 dias,2024-11-05,Received
PO-2297,2024-10-21,Distribuidora JR,dairy,Dairy Variety Pack,21.25,127500,15 dias,2024-11-05,Received
PO-2298,2024-10-21,ICB Food Service,grocery,Grocery Variety Pack,67.28,134550,30 dias,2024-11-20,Received
PO-2299,2024-10-21,Distribuidora JR,beverage,Beverage Variety Pack,2.05,1639,15 dias,2024-11-05,Received
PO-2300,2024-10-21,Licores Premium,wine,Wine Variety Pack,3.52,14100,30 dias,2024-11-20,Received
PO-2301,2024-10-24,Carnes Danke,meat,Meat Variety Pack,44.43,422108,30 dias,2024-11-23,Received
PO-2302,2024-10-24,Agro los hermanos,veg,Veg Variety Pack,90.45,135675,0 dias,2024-10-24,Received
PO-2303,2024-10-24,Puerto de Palos,seafood,Seafood Variety Pack,26.84,322140,15 dias,2024-11-08,Received
PO-2304,2024-10-24,Distribuidora JR,dairy,Dairy Variety Pack,52.92,317550,15 dias,2024-11-08,Received
PO-2305,2024-10-24,ICB Food Service,grocery,Grocery Variety Pack,151.33,302660,30 dias,2024-11-23,Received
PO-2306,2024-10-24,Distribuidora JR,beverage,Beverage Variety Pack,4.6,3679,15 dias,2024-11-08,Received
PO-2307,2024-10-24,Licores Premium,wine,Wine Variety Pack,8.14,32549,30 dias,2024-11-23,Received
PO-2308,2024-10-28,Carnes Danke,meat,Meat Variety Pack,9.7,92150,30 dias,2024-11-27,Received
PO-2309,2024-10-28,Agro los hermanos,veg,Veg Variety Pack,31.3,46950,0 dias,2024-10-28,Received
PO-2310,2024-10-28,Puerto de Palos,seafood,Seafood Variety Pack,10.68,128189,15 dias,2024-11-12,Received
PO-2311,2024-10-28,Distribuidora JR,dairy,Dairy Variety Pack,17.3,103800,15 dias,2024-11-12,Received
PO-2312,2024-10-28,ICB Food Service,grocery,Grocery Variety Pack,58.34,116680,30 dias,2024-11-27,Received
PO-2313,2024-10-28,Distribuidora JR,beverage,Beverage Variety Pack,2.58,2060,15 dias,2024-11-12,Received
PO-2314,2024-10-28,Licores Premium,wine,Wine Variety Pack,3.5,14000,30 dias,2024-11-27,Received
PO-2315,2024-10-31,Carnes Danke,meat,Meat Variety Pack,39.03,370808,30 dias,2024-11-30,Received
PO-2316,2024-10-31,Agro los hermanos,veg,Veg Variety Pack,79.62,119437,0 dias,2024-10-31,Received
PO-2317,2024-10-31,Puerto de Palos,seafood,Seafood Variety Pack,22.83,273930,15 dias,2024-11-15,Received
PO-2318,2024-10-31,Distribuidora JR,dairy,Dairy Variety Pack,64.42,386550,15 dias,2024-11-15,Received
PO-2319,2024-10-31,ICB Food Service,grocery,Grocery Variety Pack,144.88,289760,30 dias,2024-11-30,Received
PO-2320,2024-10-31,Distribuidora JR,beverage,Beverage Variety Pack,2.52,2020,15 dias,2024-11-15,Received
PO-2321,2024-10-31,Licores Premium,wine,Wine Variety Pack,5.56,22250,30 dias,2024-11-30,Received
PO-2322,2024-11-04,Carnes Danke,meat,Meat Variety Pack,14.07,133712,30 dias,2024-12-04,Received
PO-2323,2024-11-04,Agro los hermanos,veg,Veg Variety Pack,27.52,41287,0 dias,2024-11-04,Received
PO-2324,2024-11-04,Puerto de Palos,seafood,Seafood Variety Pack,13.02,156270,15 dias,2024-11-19,Received
PO-2325,2024-11-04,Distribuidora JR,dairy,Dairy Variety Pack,25.07,150450,15 dias,2024-11-19,Received
PO-2326,2024-11-04,ICB Food Service,grocery,Grocery Variety Pack,58.88,117750,30 dias,2024-12-04,Received
PO-2327,2024-11-04,Distribuidora JR,beverage,Beverage Variety Pack,0.6,480,15 dias,2024-11-19,Received
PO-2328,2024-11-04,Licores Premium,wine,Wine Variety Pack,2.55,10200,30 dias,2024-12-04,Received
PO-2329,2024-11-07,Carnes Danke,meat,Meat Variety Pack,43.92,417216,30 dias,2024-12-07,Received
PO-2330,2024-11-07,Agro los hermanos,veg,Veg Variety Pack,90.9,136350,0 dias,2024-11-07,Received
PO-2331,2024-11-07,Puerto de Palos,seafood,Seafood Variety Pack,32.38,388620,15 dias,2024-11-22,Received
PO-2332,2024-11-07,Distribuidora JR,dairy,Dairy Variety Pack,52.55,315300,15 dias,2024-11-22,Received
PO-2333,2024-11-07,ICB Food Service,grocery,Grocery Variety Pack,152.59,305180,30 dias,2024-12-07,Received
PO-2334,2024-11-07,Distribuidora JR,beverage,Beverage Variety Pack,7.38,5900,15 dias,2024-11-22,Received
PO-2335,2024-11-07,Licores Premium,wine,Wine Variety Pack,5.91,23650,30 dias,2024-12-07,Received
PO-2336,2024-11-11,Carnes Danke,meat,Meat Variety Pack,15.85,150551,30 dias,2024-12-11,Received
PO-2337,2024-11-11,Agro los hermanos,veg,Veg Variety Pack,29.88,44812,0 dias,2024-11-11,Received
PO-2338,2024-11-11,Puerto de Palos,seafood,Seafood Variety Pack,7.14,85710,15 dias,2024-11-26,Received
PO-2339,2024-11-11,Distribuidora JR,dairy,Dairy Variety Pack,29.3,175800,15 dias,2024-11-26,Received
PO-2340,2024-11-11,ICB Food Service,grocery,Grocery Variety Pack,65.47,130940,30 dias,2024-12-11,Received
PO-2341,2024-11-11,Distribuidora JR,beverage,Beverage Variety Pack,1.23,980,15 dias,2024-11-26,Received
PO-2342,2024-11-11,Licores Premium,wine,Wine Variety Pack,4.22,16900,30 dias,2024-12-11,Received
PO-2343,2024-11-14,Carnes Danke,meat,Meat Variety Pack,46.37,440491,30 dias,2024-12-14,Received
PO-2344,2024-11-14,Agro los hermanos,veg,Veg Variety Pack,85.78,128662,0 dias,2024-11-14,Received
PO-2345,2024-11-14,Puerto de Palos,seafood,Seafood Variety Pack,28.54,342510,15 dias,2024-11-29,Received
PO-2346,2024-11-14,Distribuidora JR,dairy,Dairy Variety Pack,52.73,316350,15 dias,2024-11-29,Received
PO-2347,2024-11-14,ICB Food Service,grocery,Grocery Variety Pack,138.0,275990,30 dias,2024-12-14,Received
PO-2348,2024-11-14,Distribuidora JR,beverage,Beverage Variety Pack,3.08,2460,15 dias,2024-11-29,Received
PO-2349,2024-11-14,Licores Premium,wine,Wine Variety Pack,6.33,25300,30 dias,2024-12-14,Received
PO-2350,2024-11-18,Carnes Danke,meat,Meat Variety Pack,14.57,138391,30 dias,2024-12-18,Received
PO-2351,2024-11-18,Agro los hermanos,veg,Veg Variety Pack,25.35,38025,0 dias,2024-11-18,Received
PO-2352,2024-11-18,Puerto de Palos,seafood,Seafood Variety Pack,4.54,54510,15 dias,2024-12-03,Received
PO-2353,2024-11-18,Distribuidora JR,dairy,Dairy Variety Pack,21.3,127800,15 dias,2024-12-03,Received
PO-2354,2024-11-18,ICB Food Service,grocery,Grocery Variety Pack,60.04,120080,30 dias,2024-12-18,Received
PO-2355,2024-11-18,Distribuidora JR,beverage,Beverage Variety Pack,0.9,720,15 dias,2024-12-03,Received
PO-2356,2024-11-18,Licores Premium,wine,Wine Variety Pack,3.2,12800,30 dias,2024-12-18,Received
PO-2357,2024-11-21,Carnes Danke,meat,Meat Variety Pack,44.55,423248,30 dias,2024-12-21,Received
PO-2358,2024-11-21,Agro los hermanos,veg,Veg Variety Pack,103.47,155212,0 dias,2024-11-21,Received
PO-2359,2024-11-21,Puerto de Palos,seafood,Seafood Variety Pack,33.6,403169,15 dias,2024-12-06,Received
PO-2360,2024-11-21,Distribuidora JR,dairy,Dairy Variety Pack,42.92,257549,15 dias,2024-12-06,Received
PO-2361,2024-11-21,ICB Food Service,grocery,Grocery Variety Pack,151.47,302950,30 dias,2024-12-21,Received
PO-2362,2024-11-21,Distribuidora JR,beverage,Beverage Variety Pack,6.05,4840,15 dias,2024-12-06,Received
PO-2363,2024-11-21,Licores Premium,wine,Wine Variety Pack,3.12,12500,30 dias,2024-12-21,Received
PO-2364,2024-11-25,Carnes Danke,meat,Meat Variety Pack,21.06,200046,30 dias,2024-12-25,Received
PO-2365,2024-11-25,Agro los hermanos,veg,Veg Variety Pack,32.65,48975,0 dias,2024-11-25,Received
PO-2366,2024-11-25,Puerto de Palos,seafood,Seafood Variety Pack,7.74,92820,15 dias,2024-12-10,Received
PO-2367,2024-11-25,Distribuidora JR,dairy,Dairy Variety Pack,26.2,157200,15 dias,2024-12-10,Received
PO-2368,2024-11-25,ICB Food Service,grocery,Grocery Variety Pack,71.19,142380,30 dias,2024-12-25,Received
PO-2369,2024-11-25,Licores Premium,wine,Wine Variety Pack,4.44,17750,30 dias,2024-12-25,Received
PO-2370,2024-11-28,Carnes Danke,meat,Meat Variety Pack,36.96,351096,30 dias,2024-12-28,Received
PO-2371,2024-11-28,Agro los hermanos,veg,Veg Variety Pack,79.1,118649,0 dias,2024-11-28,Received
PO-2372,2024-11-28,Puerto de Palos,seafood,Seafood Variety Pack,24.17,290070,15 dias,2024-12-13,Received
PO-2373,2024-11-28,Distribuidora JR,dairy,Dairy Variety Pack,44.9,269400,15 dias,2024-12-13,Received
PO-2374,2024-11-28,ICB Food Service,grocery,Grocery Variety Pack,122.42,244840,30 dias,2024-12-28,Received
PO-2375,2024-11-28,Distribuidora JR,beverage,Beverage Variety Pack,6.25,5000,15 dias,2024-12-13,Received
PO-2376,2024-11-28,Licores Premium,wine,Wine Variety Pack,3.2,12800,30 dias,2024-12-28,Received
PO-2377,2024-12-02,Carnes Danke,meat,Meat Variety Pack,15.06,143046,30 dias,2025-01-01,Received
PO-2378,2024-12-02,Agro los hermanos,veg,Veg Variety Pack,35.6,53400,0 dias,2024-12-02,Received
PO-2379,2024-12-02,Puerto de Palos,seafood,Seafood Variety Pack,9.88,118590,15 dias,2024-12-17,Received
PO-2380,2024-12-02,Distribuidora JR,dairy,Dairy Variety Pack,16.07,96450,15 dias,2024-12-17,Received
PO-2381,2024-12-02,ICB Food Service,grocery,Grocery Variety Pack,50.59,101170,30 dias,2025-01-01,Received
PO-2382,2024-12-02,Distribuidora JR,beverage,Beverage Variety Pack,1.65,1320,15 dias,2024-12-17,Received
PO-2383,2024-12-02,Licores Premium,wine,Wine Variety Pack,4.4,17600,30 dias,2025-01-01,Received
PO-2384,2024-12-05,Carnes Danke,meat,Meat Variety Pack,35.86,340693,30 dias,2025-01-04,Received
PO-2385,2024-12-05,Agro los hermanos,veg,Veg Variety Pack,72.53,108787,0 dias,2024-12-05,Received
PO-2386,2024-12-05,Puerto de Palos,seafood,Seafood Variety Pack,22.61,271350,15 dias,2024-12-20,Received
PO-2387,2024-12-05,Distribuidora JR,dairy,Dairy Variety Pack,54.58,327450,15 dias,2024-12-20,Received
PO-2388,2024-12-05,ICB Food Service,grocery,Grocery Variety Pack,153.22,306440,30 dias,2025-01-04,Received
PO-2389,2024-12-05,Distribuidora JR,beverage,Beverage Variety Pack,8.3,6640,15 dias,2024-12-20,Received
PO-2390,2024-12-05,Licores Premium,wine,Wine Variety Pack,4.39,17550,30 dias,2025-01-04,Received
PO-2391,2024-12-09,Carnes Danke,meat,Meat Variety Pack,11.68,110960,30 dias,2025-01-08,Received
PO-2392,2024-12-09,Agro los hermanos,veg,Veg Variety Pack,23.23,34837,0 dias,2024-12-09,Received
PO-2393,2024-12-09,Puerto de Palos,seafood,Seafood Variety Pack,12.84,154080,15 dias,2024-12-24,Received
PO-2394,2024-12-09,Distribuidora JR,dairy,Dairy Variety Pack,11.03,66150,15 dias,2024-12-24,Received
PO-2395,2024-12-09,ICB Food Service,grocery,Grocery Variety Pack,56.23,112470,30 dias,2025-01-08,Received
PO-2396,2024-12-09,Distribuidora JR,beverage,Beverage Variety Pack,0.85,680,15 dias,2024-12-24,Received
PO-2397,2024-12-09,Licores Premium,wine,Wine Variety Pack,2.98,11900,30 dias,2025-01-08,Received
PO-2398,2024-12-12,Carnes Danke,meat,Meat Variety Pack,42.64,405080,30 dias,2025-01-11,Received
PO-2399,2024-12-12,Agro los hermanos,veg,Veg Variety Pack,85.15,127725,0 dias,2024-12-12,Received
PO-2400,2024-12-12,Puerto de Palos,seafood,Seafood Variety Pack,28.73,344760,15 dias,2024-12-27,Received
PO-2401,2024-12-12,Distribuidora JR,dairy,Dairy Variety Pack,46.77,280650,15 dias,2024-12-27,Received
PO-2402,2024-12-12,ICB Food Service,grocery,Grocery Variety Pack,123.02,246030,30 dias,2025-01-11,Received
PO-2403,2024-12-12,Distribuidora JR,beverage,Beverage Variety Pack,3.73,2980,15 dias,2024-12-27,Received
PO-2404,2024-12-12,Licores Premium,wine,Wine Variety Pack,7.0,28000,30 dias,2025-01-11,Received
PO-2405,2024-12-16,Carnes Danke,meat,Meat Variety Pack,9.17,87091,30 dias,2025-01-15,Received
PO-2406,2024-12-16,Agro los hermanos,veg,Veg Variety Pack,19.88,29812,0 dias,2024-12-16,Received
PO-2407,2024-12-16,Puerto de Palos,seafood,Seafood Variety Pack,7.8,93570,15 dias,2024-12-31,Received
PO-2408,2024-12-16,Distribuidora JR,dairy,Dairy Variety Pack,22.23,133350,15 dias,2024-12-31,Received
PO-2409,2024-12-16,ICB Food Service,grocery,Grocery Variety Pack,73.17,146340,30 dias,2025-01-15,Received
PO-2410,2024-12-16,Distribuidora JR,beverage,Beverage Variety Pack,2.4,1920,15 dias,2024-12-31,Received
PO-2411,2024-12-16,Licores Premium,wine,Wine Variety Pack,2.0,8000,30 dias,2025-01-15,Received
PO-2412,2024-12-19,Carnes Danke,meat,Meat Variety Pack,35.75,339648,30 dias,2025-01-18,Received
PO-2413,2024-12-19,Agro los hermanos,veg,Veg Variety Pack,85.55,128325,0 dias,2024-12-19,Received
PO-2414,2024-12-19,Puerto de Palos,seafood,Seafood Variety Pack,32.63,391620,15 dias,2025-01-03,Received
PO-2415,2024-12-19,Distribuidora JR,dairy,Dairy Variety Pack,59.5,357000,15 dias,2025-01-03,Received
PO-2416,2024-12-19,ICB Food Service,grocery,Grocery Variety Pack,160.68,321350,30 dias,2025-01-18,Received
PO-2417,2024-12-19,Distribuidora JR,beverage,Beverage Variety Pack,4.22,3379,15 dias,2025-01-03,Received
PO-2418,2024-12-19,Licores Premium,wine,Wine Variety Pack,8.29,33150,30 dias,2025-01-18,Received
PO-2419,2024-12-23,Carnes Danke,meat,Meat Variety Pack,16.52,156963,30 dias,2025-01-22,Received
PO-2420,2024-12-23,Agro los hermanos,veg,Veg Variety Pack,20.1,30150,0 dias,2024-12-23,Received
PO-2421,2024-12-23,Puerto de Palos,seafood,Seafood Variety Pack,4.42,52980,15 dias,2025-01-07,Received
PO-2422,2024-12-23,Distribuidora JR,dairy,Dairy Variety Pack,17.43,104550,15 dias,2025-01-07,Received
PO-2423,2024-12-23,ICB Food Service,grocery,Grocery Variety Pack,56.26,112520,30 dias,2025-01-22,Received
PO-2424,2024-12-23,Distribuidora JR,beverage,Beverage Variety Pack,1.77,1420,15 dias,2025-01-07,Received
PO-2425,2024-12-23,Licores Premium,wine,Wine Variety Pack,3.89,15550,30 dias,2025-01-22,Received
PO-2426,2024-12-26,Carnes Danke,meat,Meat Variety Pack,42.22,401066,30 dias,2025-01-25,Received
PO-2427,2024-12-26,Agro los hermanos,veg,Veg Variety Pack,109.88,164812,0 dias,2024-12-26,Received
PO-2428,2024-12-26,Puerto de Palos,seafood,Seafood Variety Pack,42.97,515669,15 dias,2025-01-10,Received
PO-2429,2024-12-26,Distribuidora JR,dairy,Dairy Variety Pack,59.62,357750,15 dias,2025-01-10,Received
PO-2430,2024-12-26,ICB Food Service,grocery,Grocery Variety Pack,151.71,303420,30 dias,2025-01-25,Received
PO-2431,2024-12-26,Distribuidora JR,beverage,Beverage Variety Pack,3.58,2860,15 dias,2025-01-10,Received
PO-2432,2024-12-26,Licores Premium,wine,Wine Variety Pack,9.55,38200,30 dias,2025-01-25,Received
PO-2433,2024-12-30,Carnes Danke,meat,Meat Variety Pack,16.55,157272,30 dias,2025-01-29,Received
PO-2434,2024-12-30,Agro los hermanos,veg,Veg Variety Pack,32.85,49275,0 dias,2024-12-30,Received
PO-2435,2024-12-30,Puerto de Palos,seafood,Seafood Variety Pack,11.28,135390,15 dias,2025-01-14,Received
PO-2436,2024-12-30,Distribuidora JR,dairy,Dairy Variety Pack,15.22,91350,15 dias,2025-01-14,Received
PO-2437,2024-12-30,ICB Food Service,grocery,Grocery Variety Pack,46.13,92270,30 dias,2025-01-29,Received
PO-2438,2024-12-30,Distribuidora JR,beverage,Beverage Variety Pack,1.55,1240,15 dias,2025-01-14,Received
PO-2439,2024-12-30,Licores Premium,wine,Wine Variety Pack,2.8,11200,30 dias,2025-01-29,Received
PO-2440,2025-01-02,Carnes Danke,meat,Meat Variety Pack,42.95,408072,30 dias,2025-02-01,Received
PO-2441,2025-01-02,Agro los hermanos,veg,Veg Variety Pack,85.6,128399,0 dias,2025-01-02,Received
PO-2442,2025-01-02,Puerto de Palos,seafood,Seafood Variety Pack,24.18,290190,15 dias,2025-01-17,Received
PO-2443,2025-01-02,Distribuidora JR,dairy,Dairy Variety Pack,59.95,359700,15 dias,2025-01-17,Received
PO-2444,2025-01-02,ICB Food Service,grocery,Grocery Variety Pack,158.59,317180,30 dias,2025-02-01,Received
PO-2445,2025-01-02,Distribuidora JR,beverage,Beverage Variety Pack,4.78,3820,15 dias,2025-01-17,Received
PO-2446,2025-01-02,Licores Premium,wine,Wine Variety Pack,7.45,29800,30 dias,2025-02-01,Received
PO-2447,2025-01-06,Carnes Danke,meat,Meat Variety Pack,15.45,146727,30 dias,2025-02-05,Received
PO-2448,2025-01-06,Agro los hermanos,veg,Veg Variety Pack,41.25,61875,0 dias,2025-01-06,Received
PO-2449,2025-01-06,Puerto de Palos,seafood,Seafood Variety Pack,18.99,227850,15 dias,2025-01-21,Received
PO-2450,2025-01-06,Distribuidora JR,dairy,Dairy Variety Pack,22.0,132000,15 dias,2025-01-21,Received
PO-2451,2025-01-06,ICB Food Service,grocery,Grocery Variety Pack,72.08,144150,30 dias,2025-02-05,Received
PO-2452,2025-01-06,Distribuidora JR,beverage,Beverage Variety Pack,1.2,960,15 dias,2025-01-21,Received
PO-2453,2025-01-06,Licores Premium,wine,Wine Variety Pack,2.0,8000,30 dias,2025-02-05,Received
PO-2454,2025-01-09,Carnes Danke,meat,Meat Variety Pack,39.1,371426,30 dias,2025-02-08,Received
PO-2455,2025-01-09,Agro los hermanos,veg,Veg Variety Pack,72.0,108000,0 dias,2025-01-09,Received
PO-2456,2025-01-09,Puerto de Palos,seafood,Seafood Variety Pack,19.47,233670,15 dias,2025-01-24,Received
PO-2457,2025-01-09,Distribuidora JR,dairy,Dairy Variety Pack,50.48,302850,15 dias,2025-01-24,Received
PO-2458,2025-01-09,ICB Food Service,grocery,Grocery Variety Pack,132.2,264400,30 dias,2025-02-08,Received
PO-2459,2025-01-09,Distribuidora JR,beverage,Beverage Variety Pack,4.67,3740,15 dias,2025-01-24,Received
PO-2460,2025-01-09,Licores Premium,wine,Wine Variety Pack,4.14,16550,30 dias,2025-02-08,Received
PO-2461,2025-01-13,Carnes Danke,meat,Meat Variety Pack,17.71,168292,30 dias,2025-02-12,Received
PO-2462,2025-01-13,Agro los hermanos,veg,Veg Variety Pack,32.17,48262,0 dias,2025-01-13,Received
PO-2463,2025-01-13,Puerto de Palos,seafood,Seafood Variety Pack,6.11,73290,15 dias,2025-01-28,Received
PO-2464,2025-01-13,Distribuidora JR,dairy,Dairy Variety Pack,30.5,183000,15 dias,2025-01-28,Received
PO-2465,2025-01-13,ICB Food Service,grocery,Grocery Variety Pack,68.13,136260,30 dias,2025-02-12,Received
PO-2466,2025-01-13,Distribuidora JR,beverage,Beverage Variety Pack,0.85,680,15 dias,2025-01-28,Received
PO-2467,2025-01-13,Licores Premium,wine,Wine Variety Pack,0.96,3850,30 dias,2025-02-12,Received
PO-2468,2025-01-16,Carnes Danke,meat,Meat Variety Pack,44.82,425766,30 dias,2025-02-15,Received
PO-2469,2025-01-16,Agro los hermanos,veg,Veg Variety Pack,101.7,152550,0 dias,2025-01-16,Received
PO-2470,2025-01-16,Puerto de Palos,seafood,Seafood Variety Pack,38.74,464880,15 dias,2025-01-31,Received
PO-2471,2025-01-16,Distribuidora JR,dairy,Dairy Variety Pack,50.85,305100,15 dias,2025-01-31,Received
PO-2472,2025-01-16,ICB Food Service,grocery,Grocery Variety Pack,160.78,321560,30 dias,2025-02-15,Received
PO-2473,2025-01-16,Distribuidora JR,beverage,Beverage Variety Pack,7.62,6100,15 dias,2025-01-31,Received
PO-2474,2025-01-16,Licores Premium,wine,Wine Variety Pack,6.11,24450,30 dias,2025-02-15,Received
PO-2475,2025-01-20,Carnes Danke,meat,Meat Variety Pack,16.62,157937,30 dias,2025-02-19,Received
PO-2476,2025-01-20,Agro los hermanos,veg,Veg Variety Pack,28.7,43050,0 dias,2025-01-20,Received
PO-2477,2025-01-20,Puerto de Palos,seafood,Seafood Variety Pack,3.27,39300,15 dias,2025-02-04,Received
PO-2478,2025-01-20,Distribuidora JR,dairy,Dairy Variety Pack,6.65,39900,15 dias,2025-02-04,Received
PO-2479,2025-01-20,ICB Food Service,grocery,Grocery Variety Pack,34.99,69980,30 dias,2025-02-19,Received
PO-2480,2025-01-20,Distribuidora JR,beverage,Beverage Variety Pack,1.02,819,15 dias,2025-02-04,Received
PO-2481,2025-01-20,Licores Premium,wine,Wine Variety Pack,3.39,13550,30 dias,2025-02-19,Received
PO-2482,2025-01-23,Carnes Danke,meat,Meat Variety Pack,31.31,297421,30 dias,2025-02-22,Received
PO-2483,2025-01-23,Agro los hermanos,veg,Veg Variety Pack,73.67,110512,0 dias,2025-01-23,Received
PO-2484,2025-01-23,Puerto de Palos,seafood,Seafood Variety Pack,25.32,303840,15 dias,2025-02-07,Received
PO-2485,2025-01-23,Distribuidora JR,dairy,Dairy Variety Pack,55.42,332550,15 dias,2025-02-07,Received
PO-2486,2025-01-23,ICB Food Service,grocery,Grocery Variety Pack,133.6,267210,30 dias,2025-02-22,Received
PO-2487,2025-01-23,Distribuidora JR,beverage,Beverage Variety Pack,1.85,1480,15 dias,2025-02-07,Received
PO-2488,2025-01-23,Licores Premium,wine,Wine Variety Pack,6.56,26250,30 dias,2025-02-22,Received
PO-2489,2025-01-27,Carnes Danke,meat,Meat Variety Pack,26.84,254932,30 dias,2025-02-26,Received
PO-2490,2025-01-27,Agro los hermanos,veg,Veg Variety Pack,43.73,65587,0 dias,2025-01-27,Received
PO-2491,2025-01-27,Puerto de Palos,seafood,Seafood Variety Pack,8.38,100530,15 dias,2025-02-11,Received
PO-2492,2025-01-27,Distribuidora JR,dairy,Dairy Variety Pack,34.05,204299,15 dias,2025-02-11,Received
PO-2493,2025-01-27,ICB Food Service,grocery,Grocery Variety Pack,78.76,157520,30 dias,2025-02-26,Received
PO-2494,2025-01-27,Distribuidora JR,beverage,Beverage Variety Pack,2.15,1720,15 dias,2025-02-11,Received
