date,item_name,merma_qty,reason,value_lost_clp,preventable
2024-09-13,Tartar de Jaiba con Locos,1,overprep,8900,yes
2024-09-13,Filete Trifolatti,1,expired,9800,no
2024-09-13,Mechada Avocado,2,overprep,9600,yes
2024-09-13,Duo del Mar,1,quality_issue,7200,yes
2024-09-13,Clásica,1,overprep,4200,yes
2024-09-13,Margarita,1,overprep,3200,yes
2024-09-13,Pepperoni,1,overprep,3800,yes
2024-09-13,Margarita,1,overprep,3200,yes
2024-09-13,Pepperoni,3,overprep,11400,yes
2024-09-13,Margarita,1,overprep,3200,yes
2024-09-14,Volcán de Chocolate,2,overprep,4200,yes
2024-09-14,Jugo de Pulpa,1,overprep,800,yes
2024-09-14,Pavlova (Papaya),1,overprep,2000,yes
2024-09-14,Cuatro Formaggi,1,overprep,4800,yes
2024-09-14,Valenciano,1,damage,6200,yes
2024-09-14,Copa de Vino CS,1,overprep,1400,yes
2024-09-14,Margarita,1,expired,3200,no
2024-09-15,Filete Trifolatti,1,expired,9800,no
2024-09-15,Jugo de Pulpa,1,expired,800,no
2024-09-15,Duo del Mar,1,overprep,7200,yes
2024-09-16,Valenciano,1,overprep,6200,yes
2024-09-16,Clásica,2,expired,8400,no
2024-09-17,Mechada Avocado,1,expired,4800,no
2024-09-17,Copa de Vino CS,3,expired,4200,no
2024-09-17,Tabla Estación,2,overprep,29000,yes
2024-09-17,Cuatro Formaggi,1,overprep,4800,yes
2024-09-17,Pepperoni,1,expired,3800,no
2024-09-17,Salmón Tando,2,expired,14400,no
2024-09-18,Pepperoni,1,overprep,3800,yes
2024-09-18,Camarón a la Vista,1,overprep,5800,yes
2024-09-18,Copa de Vino CS,1,expired,1400,no
2024-09-18,Filete Trifolatti,2,overprep,19600,yes
2024-09-18,Rocca Avocado,1,overprep,8500,yes
2024-09-18,Rocca Avocado,1,damage,8500,yes
2024-09-19,Volcán de Chocolate,1,expired,2100,no
2024-09-19,Clásica,1,overprep,4200,yes
2024-09-19,Jugo de Pulpa,1,overprep,800,yes
2024-09-19,Filete Trifolatti,1,overprep,9800,yes
2024-09-19,Mechada Avocado,1,expired,4800,no
2024-09-19,Mechada Avocado,1,expired,4800,no
2024-09-19,Pepperoni,1,expired,3800,no
2024-09-19,Arancini,1,overprep,3800,yes
2024-09-19,Salmón Tando,2,quality_issue,14400,yes
2024-09-20,Locos en su Emulsión,2,expired,23000,no
2024-09-20,Pepperoni,1,expired,3800,no
2024-09-20,Cuatro Formaggi,1,quality_issue,4800,yes
2024-09-20,Clásica,1,overprep,4200,yes
2024-09-20,Arancini,2,damage,7600,yes
2024-09-20,Rocca Avocado,2,expired,17000,no
2024-09-21,Copa de Vino CS,2,overprep,2800,yes
2024-09-21,Pavlova (Papaya),1,damage,2000,yes
2024-09-21,Camarón a la Vista,3,overprep,17400,yes
2024-09-21,Rocca Avocado,1,quality_issue,8500,yes
2024-09-21,Jugo de Pulpa,1,overprep,800,yes
2024-09-21,Tartar de Jaiba con Locos,2,overprep,17800,yes
2024-09-22,Jugo de Pulpa,2,overprep,1600,yes
2024-09-23,Filete Trifolatti,1,expired,9800,no
2024-09-23,Margarita,2,damage,6400,yes
2024-09-23,Salmón Tando,1,expired,7200,no
2024-09-24,Mechada Avocado,2,expired,9600,no
2024-09-24,Arancini,1,damage,3800,yes
2024-09-24,Clásica,1,overprep,4200,yes
2024-09-24,Duo del Mar,1,overprep,7200,yes
2024-09-24,Mechada Avocado,3,overprep,14400,yes
2024-09-24,Salmón Tando,1,expired,7200,no
2024-09-25,Pepperoni,1,expired,3800,no
2024-09-25,Tartar de Jaiba con Locos,1,quality_issue,8900,yes
2024-09-25,Pepperoni,1,quality_issue,3800,yes
2024-09-26,Volcán de Chocolate,2,overprep,4200,yes
2024-09-26,Pavlova (Papaya),1,damage,2000,yes
2024-09-26,Tartar de Jaiba con Locos,1,overprep,8900,yes
2024-09-27,Salmón Tando,1,overprep,7200,yes
2024-09-27,Clásica,2,expired,8400,no
2024-09-28,Margarita,3,overprep,9600,yes
2024-09-28,Volcán de Chocolate,1,damage,2100,yes
2024-09-28,Cuatro Formaggi,1,overprep,4800,yes
2024-09-28,Pavlova (Papaya),1,expired,2000,no
2024-09-28,Margarita,1,overprep,3200,yes
2024-09-28,Margarita,1,expired,3200,no
2024-09-28,Volcán de Chocolate,1,damage,2100,yes
2024-09-28,Filete Trifolatti,1,overprep,9800,yes
2024-09-29,Duo del Mar,1,expired,7200,no
2024-09-29,Duo del Mar,1,expired,7200,no
2024-09-29,Pepperoni,1,overprep,3800,yes
2024-09-29,Tartar de Jaiba con Locos,1,customer_return,8900,no
2024-09-29,Mechada Avocado,1,overprep,4800,yes
2024-09-30,Salmón Tando,1,quality_issue,7200,yes
2024-09-30,Camarón a la Vista,1,expired,5800,no
2024-09-30,Clásica,1,overprep,4200,yes
2024-09-30,Pepperoni,1,expired,3800,no
2024-09-30,Locos en su Emulsión,1,expired,11500,no
2024-09-30,Tabla Estación,2,expired,29000,no
2024-09-30,Pepperoni,1,overprep,3800,yes
2024-09-30,Arancini,1,expired,3800,no
2024-09-30,Tabla Estación,1,overprep,14500,yes
2024-10-01,Tabla Estación,2,expired,29000,no
2024-10-01,Tabla Estación,3,expired,43500,no
2024-10-01,Clásica,3,overprep,12600,yes
2024-10-01,Pepperoni,1,quality_issue,3800,yes
2024-10-01,Margarita,2,expired,6400,no
2024-10-01,Tabla Estación,1,expired,14500,no
2024-10-02,Pepperoni,1,overprep,3800,yes
2024-10-02,Margarita,1,overprep,3200,yes
2024-10-02,Mechada Avocado,3,expired,14400,no
2024-10-02,Tartar de Jaiba con Locos,1,overprep,8900,yes
2024-10-02,Cuatro Formaggi,2,quality_issue,9600,yes
2024-10-02,Pepperoni,1,overprep,3800,yes
2024-10-03,Mechada Avocado,1,quality_issue,4800,yes
2024-10-03,Margarita,2,overprep,6400,yes
2024-10-03,Margarita,1,overprep,3200,yes
2024-10-03,Pavlova (Papaya),1,quality_issue,2000,yes
2024-10-03,Cuatro Formaggi,1,expired,4800,no
2024-10-03,Arancini,1,overprep,3800,yes
2024-10-04,Pavlova (Papaya),2,overprep,4000,yes
2024-10-04,Valenciano,1,overprep,6200,yes
2024-10-04,Tartar de Jaiba con Locos,2,overprep,17800,yes
2024-10-04,Pavlova (Papaya),2,overprep,4000,yes
2024-10-04,Jugo de Pulpa,1,expired,800,no
2024-10-04,Copa de Vino CS,1,quality_issue,1400,yes
2024-10-04,Margarita,2,quality_issue,6400,yes
2024-10-05,Filete Trifolatti,1,quality_issue,9800,yes
2024-10-05,Cuatro Formaggi,1,damage,4800,yes
2024-10-05,Margarita,1,overprep,3200,yes
2024-10-05,Clásica,1,expired,4200,no
2024-10-05,Salmón Tando,2,expired,14400,no
2024-10-05,Cuatro Formaggi,2,overprep,9600,yes
2024-10-05,Salmón Tando,1,overprep,7200,yes
2024-10-05,Pepperoni,1,overprep,3800,yes
2024-10-06,Jugo de Pulpa,1,quality_issue,800,yes
2024-10-06,Rocca Avocado,1,overprep,8500,yes
2024-10-06,Cuatro Formaggi,2,damage,9600,yes
2024-10-07,Salmón Tando,2,expired,14400,no
2024-10-07,Tartar de Jaiba con Locos,1,quality_issue,8900,yes
2024-10-07,Cuatro Formaggi,1,overprep,4800,yes
2024-10-07,Volcán de Chocolate,1,damage,2100,yes
2024-10-07,Margarita,1,expired,3200,no
2024-10-07,Mechada Avocado,1,customer_return,4800,no
2024-10-08,Mechada Avocado,2,overprep,9600,yes
2024-10-08,Copa de Vino CS,2,damage,2800,yes
2024-10-08,Clásica,1,quality_issue,4200,yes
2024-10-09,Tartar de Jaiba con Locos,1,expired,8900,no
2024-10-09,Valenciano,1,overprep,6200,yes
2024-10-09,Filete Trifolatti,1,expired,9800,no
2024-10-09,Mechada Avocado,1,expired,4800,no
2024-10-09,Clásica,1,quality_issue,4200,yes
2024-10-09,Arancini,1,overprep,3800,yes
2024-10-10,Margarita,1,overprep,3200,yes
2024-10-10,Pepperoni,1,expired,3800,no
2024-10-10,Margarita,2,overprep,6400,yes
2024-10-10,Cuatro Formaggi,3,overprep,14400,yes
2024-10-10,Jugo de Pulpa,1,overprep,800,yes
2024-10-10,Locos en su Emulsión,1,quality_issue,11500,yes
2024-10-10,Salmón Tando,1,expired,7200,no
2024-10-11,Duo del Mar,1,overprep,7200,yes
2024-10-11,Clásica,1,expired,4200,no
2024-10-11,Salmón Tando,1,overprep,7200,yes
2024-10-11,Mechada Avocado,2,overprep,9600,yes
2024-10-11,Pavlova (Papaya),1,overprep,2000,yes
2024-10-11,Duo del Mar,2,customer_return,14400,no
2024-10-11,Mechada Avocado,1,expired,4800,no
2024-10-11,Volcán de Chocolate,2,damage,4200,yes
2024-10-12,Margarita,1,expired,3200,no
2024-10-12,Pepperoni,1,quality_issue,3800,yes
2024-10-12,Copa de Vino CS,1,overprep,1400,yes
2024-10-12,Margarita,2,damage,6400,yes
2024-10-13,Volcán de Chocolate,2,overprep,4200,yes
2024-10-13,Jugo de Pulpa,2,quality_issue,1600,yes
2024-10-13,Clásica,3,overprep,12600,yes
2024-10-13,Filete Trifolatti,2,quality_issue,19600,yes
2024-10-13,Rocca Avocado,1,damage,8500,yes
2024-10-13,Pavlova (Papaya),1,expired,2000,no
2024-10-13,Rocca Avocado,1,quality_issue,8500,yes
2024-10-14,Margarita,1,overprep,3200,yes
2024-10-14,Copa de Vino CS,1,overprep,1400,yes
2024-10-14,Valenciano,1,overprep,6200,yes
2024-10-14,Mechada Avocado,1,expired,4800,no
2024-10-14,Jugo de Pulpa,1,overprep,800,yes
2024-10-14,Pavlova (Papaya),2,overprep,4000,yes
2024-10-15,Rocca Avocado,2,overprep,17000,yes
2024-10-15,Copa de Vino CS,2,expired,2800,no
2024-10-15,Volcán de Chocolate,1,damage,2100,yes
2024-10-15,Mechada Avocado,1,overprep,4800,yes
2024-10-15,Mechada Avocado,1,expired,4800,no
2024-10-15,Tabla Estación,1,damage,14500,yes
2024-10-15,Clásica,2,expired,8400,no
2024-10-16,Locos en su Emulsión,1,expired,11500,no
2024-10-16,Pepperoni,2,expired,7600,no
2024-10-16,Copa de Vino CS,3,overprep,4200,yes
2024-10-16,Pepperoni,1,overprep,3800,yes
2024-10-17,Arancini,2,overprep,7600,yes
2024-10-17,Cuatro Formaggi,1,expired,4800,no
2024-10-17,Cuatro Formaggi,1,overprep,4800,yes
2024-10-17,Arancini,1,overprep,3800,yes
2024-10-17,Tabla Estación,1,expired,14500,no
2024-10-18,Locos en su Emulsión,1,expired,11500,no
2024-10-18,Filete Trifolatti,1,expired,9800,no
2024-10-18,Arancini,1,expired,3800,no
2024-10-18,Mechada Avocado,2,expired,9600,no
2024-10-18,Filete Trifolatti,1,quality_issue,9800,yes
2024-10-18,Pepperoni,2,overprep,7600,yes
2024-10-18,Locos en su Emulsión,1,expired,11500,no
2024-10-19,Copa de Vino CS,1,overprep,1400,yes
2024-10-19,Margarita,2,expired,6400,no
2024-10-19,Arancini,1,damage,3800,yes
2024-10-20,Margarita,1,overprep,3200,yes
2024-10-20,Cuatro Formaggi,1,damage,4800,yes
2024-10-21,Jugo de Pulpa,2,damage,1600,yes
2024-10-21,Valenciano,1,expired,6200,no
2024-10-22,Filete Trifolatti,2,overprep,19600,yes
2024-10-22,Margarita,1,overprep,3200,yes
2024-10-22,Tabla Estación,1,damage,14500,yes
2024-10-22,Clásica,1,expired,4200,no
2024-10-22,Arancini,1,expired,3800,no
2024-10-23,Pepperoni,1,overprep,3800,yes
2024-10-23,Tabla Estación,3,overprep,43500,yes
2024-10-23,Salmón Tando,1,expired,7200,no
2024-10-24,Arancini,1,expired,3800,no
2024-10-24,Copa de Vino CS,1,overprep,1400,yes
2024-10-25,Pepperoni,1,overprep,3800,yes
2024-10-25,Cuatro Formaggi,1,overprep,4800,yes
2024-10-25,Clásica,1,overprep,4200,yes
2024-10-25,Clásica,1,overprep,4200,yes
2024-10-25,Arancini,1,expired,3800,no
2024-10-26,Cuatro Formaggi,2,expired,9600,no
2024-10-26,Rocca Avocado,1,overprep,8500,yes
2024-10-26,Margarita,1,overprep,3200,yes
2024-10-26,Filete Trifolatti,2,expired,19600,no
2024-10-26,Cuatro Formaggi,1,expired,4800,no
2024-10-26,Filete Trifolatti,1,expired,9800,no
2024-10-26,Cuatro Formaggi,1,overprep,4800,yes
2024-10-26,Pepperoni,1,overprep,3800,yes
2024-10-26,Cuatro Formaggi,1,overprep,4800,yes
2024-10-26,Pavlova (Papaya),1,overprep,2000,yes
2024-10-27,Clásica,1,overprep,4200,yes
2024-10-27,Margarita,1,overprep,3200,yes
2024-10-27,Valenciano,1,expired,6200,no
2024-10-27,Cuatro Formaggi,1,overprep,4800,yes
2024-10-27,Margarita,2,quality_issue,6400,yes
2024-10-28,Cuatro Formaggi,2,overprep,9600,yes
2024-10-28,Clásica,1,overprep,4200,yes
2024-10-29,Arancini,1,overprep,3800,yes
2024-10-29,Margarita,2,expired,6400,no
2024-10-29,Arancini,3,expired,11400,no
2024-10-29,Pepperoni,1,expired,3800,no
2024-10-29,Tabla Estación,1,expired,14500,no
2024-10-29,Cuatro Formaggi,1,expired,4800,no
2024-10-29,Clásica,1,overprep,4200,yes
2024-10-29,Arancini,1,quality_issue,3800,yes
2024-10-30,Rocca Avocado,1,damage,8500,yes
2024-10-30,Pepperoni,1,overprep,3800,yes
2024-10-30,Jugo de Pulpa,1,overprep,800,yes
2024-10-30,Duo del Mar,1,expired,7200,no
2024-10-30,Rocca Avocado,1,expired,8500,no
2024-10-30,Camarón a la Vista,1,expired,5800,no
2024-10-30,Clásica,1,expired,4200,no
2024-10-30,Pepperoni,1,damage,3800,yes
2024-10-30,Valenciano,1,overprep,6200,yes
2024-10-30,Pepperoni,2,damage,7600,yes
2024-10-31,Duo del Mar,1,overprep,7200,yes
2024-10-31,Salmón Tando,2,overprep,14400,yes
2024-10-31,Margarita,1,expired,3200,no
2024-10-31,Clásica,1,overprep,4200,yes
2024-11-01,Cuatro Formaggi,1,overprep,4800,yes
2024-11-01,Tabla Estación,1,overprep,14500,yes
2024-11-01,Jugo de Pulpa,1,quality_issue,800,yes
2024-11-01,Pepperoni,2,expired,7600,no
2024-11-01,Margarita,1,overprep,3200,yes
2024-11-01,Mechada Avocado,1,overprep,4800,yes
2024-11-01,Arancini,1,overprep,3800,yes
2024-11-01,Arancini,1,overprep,3800,yes
2024-11-01,Camarón a la Vista,1,expired,5800,no
2024-11-02,Copa de Vino CS,1,overprep,1400,yes
2024-11-02,Mechada Avocado,1,overprep,4800,yes
2024-11-02,Tartar de Jaiba con Locos,1,expired,8900,no
2024-11-02,Tartar de Jaiba con Locos,1,overprep,8900,yes
2024-11-02,Volcán de Chocolate,3,overprep,6300,yes
2024-11-02,Pavlova (Papaya),2,overprep,4000,yes
2024-11-02,Tartar de Jaiba con Locos,1,expired,8900,no
2024-11-02,Jugo de Pulpa,1,expired,800,no
2024-11-03,Duo del Mar,1,expired,7200,no
2024-11-03,Locos en su Emulsión,1,overprep,11500,yes
2024-11-03,Pepperoni,1,expired,3800,no
2024-11-03,Cuatro Formaggi,1,expired,4800,no
2024-11-03,Tartar de Jaiba con Locos,1,overprep,8900,yes
2024-11-04,Rocca Avocado,1,damage,8500,yes
2024-11-04,Locos en su Emulsión,1,expired,11500,no
2024-11-04,Clásica,1,expired,4200,no
2024-11-04,Cuatro Formaggi,1,overprep,4800,yes
2024-11-05,Valenciano,1,overprep,6200,yes
2024-11-05,Rocca Avocado,2,damage,17000,yes
2024-11-05,Jugo de Pulpa,1,overprep,800,yes
2024-11-05,Clásica,1,expired,4200,no
2024-11-06,Margarita,1,overprep,3200,yes
2024-11-06,Mechada Avocado,2,expired,9600,no
2024-11-06,Locos en su Emulsión,2,quality_issue,23000,yes
2024-11-06,Pepperoni,3,overprep,11400,yes
2024-11-06,Pavlova (Papaya),2,overprep,4000,yes
2024-11-07,Locos en su Emulsión,1,quality_issue,11500,yes
2024-11-07,Pepperoni,1,damage,3800,yes
2024-11-07,Valenciano,2,overprep,12400,yes
2024-11-07,Duo del Mar,1,expired,7200,no
2024-11-07,Copa de Vino CS,1,damage,1400,yes
2024-11-08,Camarón a la Vista,2,overprep,11600,yes
2024-11-08,Pavlova (Papaya),1,overprep,2000,yes
2024-11-08,Arancini,1,overprep,3800,yes
2024-11-08,Valenciano,2,expired,12400,no
2024-11-08,Mechada Avocado,1,quality_issue,4800,yes
2024-11-08,Cuatro Formaggi,2,damage,9600,yes
2024-11-09,Pepperoni,1,expired,3800,no
2024-11-09,Locos en su Emulsión,1,expired,11500,no
2024-11-09,Clásica,2,overprep,8400,yes
2024-11-09,Duo del Mar,2,expired,14400,no
2024-11-09,Cuatro Formaggi,2,overprep,9600,yes
2024-11-09,Locos en su Emulsión,1,expired,11500,no
2024-11-09,Pepperoni,1,quality_issue,3800,yes
2024-11-09,Locos en su Emulsión,2,quality_issue,23000,yes
2024-11-09,Camarón a la Vista,1,expired,5800,no
2024-11-10,Filete Trifolatti,1,quality_issue,9800,yes
2024-11-10,Mechada Avocado,2,overprep,9600,yes
2024-11-10,Jugo de Pulpa,1,expired,800,no
2024-11-10,Valenciano,2,overprep,12400,yes
2024-11-10,Volcán de Chocolate,1,expired,2100,no
2024-11-11,Margarita,1,damage,3200,yes
2024-11-11,Pepperoni,1,overprep,3800,yes
2024-11-11,Cuatro Formaggi,1,quality_issue,4800,yes
2024-11-11,Duo del Mar,3,expired,21600,no
2024-11-11,Cuatro Formaggi,1,expired,4800,no
2024-11-11,Mechada Avocado,1,expired,4800,no
2024-11-12,Jugo de Pulpa,2,expired,1600,no
2024-11-12,Locos en su Emulsión,1,overprep,11500,yes
2024-11-12,Clásica,1,expired,4200,no
2024-11-12,Valenciano,1,overprep,6200,yes
2024-11-13,Duo del Mar,2,expired,14400,no
2024-11-13,Mechada Avocado,1,expired,4800,no
2024-11-13,Pavlova (Papaya),2,overprep,4000,yes
2024-11-13,Jugo de Pulpa,1,expired,800,no
2024-11-13,Copa de Vino CS,1,expired,1400,no
2024-11-14,Jugo de Pulpa,2,overprep,1600,yes
2024-11-14,Jugo de Pulpa,1,quality_issue,800,yes
2024-11-14,Margarita,1,overprep,3200,yes
2024-11-14,Valenciano,1,damage,6200,yes
2024-11-14,Rocca Avocado,1,damage,8500,yes
2024-11-14,Cuatro Formaggi,1,overprep,4800,yes
2024-11-14,Margarita,3,expired,9600,no
2024-11-15,Pavlova (Papaya),3,overprep,6000,yes
2024-11-15,Duo del Mar,2,expired,14400,no
2024-11-15,Locos en su Emulsión,2,customer_return,23000,no
2024-11-15,Arancini,1,overprep,3800,yes
2024-11-15,Pavlova (Papaya),1,damage,2000,yes
2024-11-15,Pepperoni,1,overprep,3800,yes
2024-11-16,Locos en su Emulsión,1,overprep,11500,yes
2024-11-16,Margarita,2,overprep,6400,yes
2024-11-16,Clásica,1,quality_issue,4200,yes
2024-11-16,Copa de Vino CS,1,damage,1400,yes
2024-11-16,Locos en su Emulsión,1,expired,11500,no
2024-11-16,Filete Trifolatti,1,expired,9800,no
2024-11-16,Duo del Mar,2,quality_issue,14400,yes
2024-11-16,Tartar de Jaiba con Locos,1,expired,8900,no
2024-11-17,Pavlova (Papaya),2,expired,4000,no
2024-11-17,Copa de Vino CS,3,expired,4200,no
2024-11-17,Margarita,1,expired,3200,no
2024-11-17,Cuatro Formaggi,1,expired,4800,no
2024-11-17,Pepperoni,2,overprep,7600,yes
2024-11-18,Rocca Avocado,1,overprep,8500,yes
2024-11-18,Pepperoni,1,damage,3800,yes
2024-11-18,Salmón Tando,1,quality_issue,7200,yes
2024-11-18,Volcán de Chocolate,1,expired,2100,no
2024-11-18,Locos en su Emulsión,1,overprep,11500,yes
2024-11-19,Valenciano,1,expired,6200,no
2024-11-19,Volcán de Chocolate,2,overprep,4200,yes
2024-11-19,Filete Trifolatti,1,expired,9800,no
2024-11-19,Mechada Avocado,2,expired,9600,no
2024-11-19,Margarita,1,overprep,3200,yes
2024-11-19,Cuatro Formaggi,1,expired,4800,no
2024-11-20,Rocca Avocado,1,overprep,8500,yes
2024-11-20,Rocca Avocado,1,damage,8500,yes
2024-11-20,Margarita,2,quality_issue,6400,yes
2024-11-20,Volcán de Chocolate,1,quality_issue,2100,yes
2024-11-21,Filete Trifolatti,1,expired,9800,no
2024-11-21,Tabla Estación,1,expired,14500,no
2024-11-21,Margarita,1,overprep,3200,yes
2024-11-21,Tabla Estación,1,overprep,14500,yes
2024-11-22,Jugo de Pulpa,1,overprep,800,yes
2024-11-22,Salmón Tando,1,customer_return,7200,no
2024-11-22,Locos en su Emulsión,1,overprep,11500,yes
2024-11-22,Valenciano,1,overprep,6200,yes
2024-11-22,Locos en su Emulsión,1,expired,11500,no
2024-11-22,Salmón Tando,1,overprep,7200,yes
2024-11-22,Tartar de Jaiba con Locos,2,expired,17800,no
2024-11-22,Camarón a la Vista,1,overprep,5800,yes
2024-11-22,Cuatro Formaggi,2,quality_issue,9600,yes
2024-11-22,Salmón Tando,1,quality_issue,7200,yes
2024-11-23,Locos en su Emulsión,1,expired,11500,no
2024-11-23,Salmón Tando,1,overprep,7200,yes
2024-11-23,Clásica,3,expired,12600,no
2024-11-23,Cuatro Formaggi,2,damage,9600,yes
2024-11-23,Cuatro Formaggi,2,damage,9600,yes
2024-11-23,Volcán de Chocolate,1,damage,2100,yes
2024-11-23,Copa de Vino CS,1,overprep,1400,yes
2024-11-23,Arancini,1,overprep,3800,yes
2024-11-24,Cuatro Formaggi,2,expired,9600,no
2024-11-24,Valenciano,1,overprep,6200,yes
2024-11-24,Filete Trifolatti,1,expired,9800,no
2024-11-24,Duo del Mar,2,quality_issue,14400,yes
2024-11-24,Tartar de Jaiba con Locos,3,expired,26700,no
2024-11-24,Jugo de Pulpa,1,expired,800,no
2024-11-24,Valenciano,1,overprep,6200,yes
2024-11-24,Pepperoni,1,expired,3800,no
2024-11-25,Rocca Avocado,1,overprep,8500,yes
2024-11-25,Filete Trifolatti,1,expired,9800,no
2024-11-25,Camarón a la Vista,1,customer_return,5800,no
2024-11-26,Mechada Avocado,1,expired,4800,no
2024-11-26,Copa de Vino CS,1,expired,1400,no
2024-11-27,Locos en su Emulsión,1,quality_issue,11500,yes
2024-11-27,Jugo de Pulpa,2,expired,1600,no
2024-11-28,Pavlova (Papaya),3,overprep,6000,yes
2024-11-28,Cuatro Formaggi,1,overprep,4800,yes
2024-11-29,Cuatro Formaggi,1,overprep,4800,yes
2024-11-29,Salmón Tando,1,overprep,7200,yes
2024-11-29,Locos en su Emulsión,1,overprep,11500,yes
2024-11-29,Salmón Tando,1,expired,7200,no
2024-11-29,Duo del Mar,1,overprep,7200,yes
2024-11-29,Locos en su Emulsión,1,quality_issue,11500,yes
2024-11-29,Pepperoni,1,expired,3800,no
2024-11-29,Camarón a la Vista,1,expired,5800,no
2024-11-29,Clásica,1,expired,4200,no
2024-11-29,Mechada Avocado,1,expired,4800,no
2024-11-30,Cuatro Formaggi,2,overprep,9600,yes
2024-11-30,Locos en su Emulsión,2,expired,23000,no
2024-11-30,Mechada Avocado,1,quality_issue,4800,yes
2024-11-30,Camarón a la Vista,2,overprep,11600,yes
2024-12-01,Volcán de Chocolate,1,damage,2100,yes
2024-12-01,Pepperoni,1,expired,3800,no
2024-12-01,Rocca Avocado,1,overprep,8500,yes
2024-12-01,Arancini,2,overprep,7600,yes
2024-12-01,Duo del Mar,1,expired,7200,no
2024-12-01,Camarón a la Vista,1,expired,5800,no
2024-12-01,Margarita,1,expired,3200,no
2024-12-01,Mechada Avocado,1,expired,4800,no
2024-12-02,Volcán de Chocolate,1,overprep,2100,yes
2024-12-02,Cuatro Formaggi,1,overprep,4800,yes
2024-12-02,Copa de Vino CS,1,quality_issue,1400,yes
2024-12-02,Cuatro Formaggi,1,overprep,4800,yes
2024-12-02,Duo del Mar,2,overprep,14400,yes
2024-12-03,Mechada Avocado,2,expired,9600,no
2024-12-03,Salmón Tando,1,quality_issue,7200,yes
2024-12-03,Arancini,2,overprep,7600,yes
2024-12-04,Margarita,1,damage,3200,yes
2024-12-04,Tabla Estación,1,expired,14500,no
2024-12-04,Mechada Avocado,1,expired,4800,no
2024-12-04,Clásica,1,expired,4200,no
2024-12-05,Mechada Avocado,1,overprep,4800,yes
2024-12-05,Cuatro Formaggi,1,expired,4800,no
2024-12-05,Volcán de Chocolate,1,expired,2100,no
2024-12-05,Margarita,1,damage,3200,yes
2024-12-05,Clásica,2,expired,8400,no
2024-12-05,Tabla Estación,2,expired,29000,no
2024-12-05,Salmón Tando,2,overprep,14400,yes
2024-12-06,Tabla Estación,1,quality_issue,14500,yes
2024-12-06,Margarita,2,damage,6400,yes
2024-12-06,Pepperoni,1,overprep,3800,yes
2024-12-06,Cuatro Formaggi,1,quality_issue,4800,yes
2024-12-06,Mechada Avocado,2,expired,9600,no
2024-12-06,Mechada Avocado,1,overprep,4800,yes
2024-12-06,Margarita,2,overprep,6400,yes
2024-12-06,Tabla Estación,1,overprep,14500,yes
2024-12-07,Volcán de Chocolate,2,overprep,4200,yes
2024-12-07,Rocca Avocado,2,overprep,17000,yes
2024-12-07,Arancini,1,quality_issue,3800,yes
2024-12-07,Jugo de Pulpa,2,quality_issue,1600,yes
2024-12-07,Filete Trifolatti,1,overprep,9800,yes
