date,platform,rating,text,sentiment_label
2024-06-29,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-06-29,Instagram,3,La pizza estaba rica pero llegó tibia.,neutral
2024-06-29,Instagram,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-29,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2024-06-30,TripAdvisor,4,Increíble vista al mar y la comida deliciosa.,positive
2024-06-30,Google,5,"Rápido y rico, volveremos seguro.",positive
2024-07-01,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-07-01,TripAdvisor,4,"La tabla estación es gigante, perfecta para compartir.",positive
2024-07-01,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2024-07-01,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2024-07-01,Instagram,3,Precios un poco altos para la cantidad.,neutral
2024-07-02,TripAdvisor,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-07-03,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2024-07-03,TripAdvisor,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-07-03,TripAdvisor,4,Increíble vista al mar y la comida deliciosa.,positive
2024-07-04,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-07-04,Instagram,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-07-04,Google,2,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2024-07-04,TripAdvisor,2,La comida llegó fría y el garzón fue grosero.,negative
2024-07-05,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2024-07-05,Instagram,5,Increíble vista al mar y la comida deliciosa.,positive
2024-07-05,Google,2,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2024-07-05,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-07-05,Google,4,"Rápido y rico, volveremos seguro.",positive
2024-07-05,Instagram,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-07-06,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-07-06,Google,4,Muy buen ambiente y música agradable.,positive
2024-07-06,TripAdvisor,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-07-06,Google,3,"Bien, pero nada extraordinario.",neutral
2024-07-06,Google,4,"Rápido y rico, volveremos seguro.",positive
2024-07-07,Google,5,Muy buen ambiente y música agradable.,positive
2024-07-08,TripAdvisor,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-07-08,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2024-07-08,Google,3,"Bien, pero nada extraordinario.",neutral
2024-07-10,Google,4,Muy buen ambiente y música agradable.,positive
2024-07-10,Google,1,El local estaba lleno y nadie nos atendía.,negative
2024-07-10,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-07-10,Google,5,"Rápido y rico, volveremos seguro.",positive
2024-07-10,Instagram,4,"Excelente atención, el garzón fue muy amable.",positive
2024-07-11,Google,5,Muy buen ambiente y música agradable.,positive
2024-07-11,Google,4,"Rápido y rico, volveremos seguro.",positive
2024-07-11,TripAdvisor,2,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2024-07-11,TripAdvisor,5,"Excelente atención, el garzón fue muy amable.",positive
2024-07-11,Google,1,La comida llegó fría y el garzón fue grosero.,negative
2024-07-11,Google,5,Muy buen ambiente y música agradable.,positive
2024-07-12,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-07-12,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2024-07-12,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-07-13,Google,3,Precios un poco altos para la cantidad.,neutral
2024-07-13,Instagram,3,Precios un poco altos para la cantidad.,neutral
2024-07-13,TripAdvisor,1,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2024-07-13,TripAdvisor,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2024-07-13,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2024-07-13,TripAdvisor,5,"Rápido y rico, volveremos seguro.",positive
2024-07-13,TripAdvisor,1,El baño estaba sucio y descuidado.,negative
2024-07-14,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-07-14,Google,5,Muy buen ambiente y música agradable.,positive
2024-07-14,Google,3,Precios un poco altos para la cantidad.,neutral
2024-07-14,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-07-14,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2024-07-16,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-07-16,TripAdvisor,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-07-16,Instagram,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-07-17,TripAdvisor,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-07-17,Instagram,1,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2024-07-17,Instagram,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-07-17,Google,5,Muy buen ambiente y música agradable.,positive
2024-07-17,TripAdvisor,4,"Excelente atención, el garzón fue muy amable.",positive
2024-07-17,TripAdvisor,4,"Rápido y rico, volveremos seguro.",positive
2024-07-18,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-07-18,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-07-18,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2024-07-18,Google,2,El local estaba lleno y nadie nos atendía.,negative
2024-07-18,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-07-19,TripAdvisor,3,"Bien, pero nada extraordinario.",neutral
2024-07-19,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2024-07-19,Google,2,La comida llegó fría y el garzón fue grosero.,negative
2024-07-19,Google,4,Muy buen ambiente y música agradable.,positive
2024-07-19,TripAdvisor,4,Increíble vista al mar y la comida deliciosa.,positive
2024-07-19,TripAdvisor,3,"La comida bien, pero demoraron un poco.",neutral
2024-07-19,Google,5,Muy buen ambiente y música agradable.,positive
2024-07-19,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-07-19,TripAdvisor,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-07-19,Google,3,Precios un poco altos para la cantidad.,neutral
2024-07-19,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-07-20,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-07-20,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2024-07-20,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2024-07-20,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-07-20,TripAdvisor,3,"Bien, pero nada extraordinario.",neutral
2024-07-21,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2024-07-21,Google,3,Precios un poco altos para la cantidad.,neutral
2024-07-21,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2024-07-21,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-07-22,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2024-07-22,TripAdvisor,5,Muy buen ambiente y música agradable.,positive
2024-07-23,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2024-07-24,Google,2,Muy caro para lo que ofrecen.,negative
2024-07-24,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-07-24,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2024-07-24,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-07-24,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2024-07-24,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-07-25,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-07-25,Google,1,El baño estaba sucio y descuidado.,negative
2024-07-25,Google,1,Muy caro para lo que ofrecen.,negative
2024-07-25,TripAdvisor,4,Increíble vista al mar y la comida deliciosa.,positive
2024-07-25,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-07-25,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2024-07-26,TripAdvisor,2,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2024-07-26,Instagram,2,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2024-07-26,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-07-26,TripAdvisor,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-07-26,Google,2,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2024-07-26,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2024-07-26,Instagram,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-07-27,TripAdvisor,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-07-27,Google,4,Muy buen ambiente y música agradable.,positive
2024-07-28,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-07-28,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2024-07-28,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2024-07-28,TripAdvisor,4,"La tabla estación es gigante, perfecta para compartir.",positive
2024-07-29,TripAdvisor,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-07-29,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2024-07-29,TripAdvisor,5,Muy buen ambiente y música agradable.,positive
2024-07-30,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-07-30,TripAdvisor,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-07-30,TripAdvisor,3,Precios un poco altos para la cantidad.,neutral
2024-07-30,Google,5,"Rápido y rico, volveremos seguro.",positive
2024-07-30,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-07-30,TripAdvisor,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-07-30,Instagram,4,Increíble vista al mar y la comida deliciosa.,positive
2024-07-30,TripAdvisor,3,Precios un poco altos para la cantidad.,neutral
2024-07-31,Google,5,"Rápido y rico, volveremos seguro.",positive
2024-07-31,TripAdvisor,4,"Rápido y rico, volveremos seguro.",positive
2024-08-01,TripAdvisor,2,La comida llegó fría y el garzón fue grosero.,negative
2024-08-01,Google,4,Muy buen ambiente y música agradable.,positive
2024-08-01,TripAdvisor,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-08-01,Google,5,Muy buen ambiente y música agradable.,positive
2024-08-01,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-08-01,Google,2,El local estaba lleno y nadie nos atendía.,negative
2024-08-02,TripAdvisor,5,"Excelente atención, el garzón fue muy amable.",positive
2024-08-02,TripAdvisor,4,"Rápido y rico, volveremos seguro.",positive
2024-08-02,TripAdvisor,4,Muy buen ambiente y música agradable.,positive
2024-08-03,Google,2,Muy caro para lo que ofrecen.,negative
2024-08-03,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-08-03,Google,2,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2024-08-03,TripAdvisor,5,Muy buen ambiente y música agradable.,positive
2024-08-03,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2024-08-03,Instagram,3,"Bien, pero nada extraordinario.",neutral
2024-08-03,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2024-08-03,TripAdvisor,2,El local estaba lleno y nadie nos atendía.,negative
2024-08-04,TripAdvisor,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-08-04,TripAdvisor,2,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2024-08-04,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2024-08-04,TripAdvisor,4,"Excelente atención, el garzón fue muy amable.",positive
2024-08-05,TripAdvisor,4,"Rápido y rico, volveremos seguro.",positive
2024-08-05,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2024-08-05,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-08-05,TripAdvisor,5,"Rápido y rico, volveremos seguro.",positive
2024-08-05,TripAdvisor,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-08-06,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-08-06,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-08-06,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2024-08-06,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2024-08-06,Instagram,5,"Excelente atención, el garzón fue muy amable.",positive
2024-08-06,TripAdvisor,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-08-07,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2024-08-08,Google,4,Muy buen ambiente y música agradable.,positive
2024-08-08,Instagram,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-08-08,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-08-08,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-08-08,TripAdvisor,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-08-08,TripAdvisor,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-08-08,TripAdvisor,1,La comida llegó fría y el garzón fue grosero.,negative
2024-08-08,TripAdvisor,4,Muy buen ambiente y música agradable.,positive
2024-08-09,Google,2,Muy caro para lo que ofrecen.,negative
2024-08-09,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-08-09,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-08-09,TripAdvisor,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-08-09,TripAdvisor,5,"Excelente atención, el garzón fue muy amable.",positive
2024-08-10,Google,4,"Rápido y rico, volveremos seguro.",positive
2024-08-10,Google,3,Precios un poco altos para la cantidad.,neutral
2024-08-10,Google,4,Muy buen ambiente y música agradable.,positive
2024-08-10,Google,3,"Bien, pero nada extraordinario.",neutral
2024-08-10,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-08-10,Google,2,Muy caro para lo que ofrecen.,negative
2024-08-10,Google,2,El baño estaba sucio y descuidado.,negative
2024-08-11,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2024-08-11,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2024-08-11,Google,5,"Rápido y rico, volveremos seguro.",positive
2024-08-11,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2024-08-11,Google,5,"Rápido y rico, volveremos seguro.",positive
2024-08-11,Google,3,"Bien, pero nada extraordinario.",neutral
2024-08-12,TripAdvisor,3,"La comida bien, pero demoraron un poco.",neutral
2024-08-12,Google,3,"Bien, pero nada extraordinario.",neutral
2024-08-12,TripAdvisor,4,"Excelente atención, el garzón fue muy amable.",positive
2024-08-12,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2024-08-13,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-08-13,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-08-13,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-08-13,TripAdvisor,5,"La tabla estación es gigante, perfecta para compartir.",positive
