date,target_revenue,qty_sold,weather_temp,is_weekend,is_holiday,foot_traffic_estimate,num_reservations,reserved_pax,day_of_week,month,day_of_month,promo_pizza_tuesday,promo_ladies_thursday,promo_happy_hour,revenue_t-1,revenue_t-7,revenue_t-28,rolling_7d_avg,rolling_30d_avg
2025-12-21,1425190,96,24.6,0,0,91.0,22.0,64.0,6,12,21,0,0,0,1343960.0,891760.0,1398200.0,1258787.142857143,1391601.0
2025-12-22,1247100,91,16.7,0,0,94.0,25.0,64.0,0,12,22,0,0,1,1425190.0,1316740.0,1355950.0,1334991.4285714286,1380646.6666666667
2025-12-23,1742340,145,22.9,0,0,98.0,0.0,0.0,1,12,23,1,0,1,1247100.0,1260290.0,965950.0,1325042.857142857,1367790.0
2025-12-24,1184810,74,19.0,0,0,81.0,28.0,84.0,2,12,24,0,0,1,1742340.0,900540.0,1044650.0,1393907.142857143,1379261.3333333333
2025-12-25,2818860,169,20.0,0,1,170.0,0.0,0.0,3,12,25,0,1,0,1184810.0,1639850.0,1928690.0,1434517.142857143,1373556.6666666667
2025-12-26,1910930,146,26.5,1,0,140.0,45.0,130.0,4,12,26,0,0,1,2818860.0,1458370.0,1406710.0,1602947.142857143,1435320.3333333333
2025-12-27,1441520,96,23.0,1,0,100.0,28.0,66.0,5,12,27,0,0,0,1910930.0,1343960.0,1766760.0,1667598.5714285714,1464196.3333333333
2025-12-28,747370,65,14.9,0,0,76.0,26.0,80.0,6,12,28,0,0,0,1441520.0,1425190.0,1023390.0,1681535.7142857143,1447957.3333333333
2025-12-29,1252250,92,24.2,0,0,94.0,30.0,74.0,0,12,29,0,0,1,747370.0,1247100.0,1443640.0,1584704.2857142857,1425979.3333333333
2025-12-30,1368170,94,26.6,0,0,104.0,0.0,0.0,1,12,30,1,0,1,1252250.0,1742340.0,1108290.0,1585440.0,1408829.0
2025-12-31,1334080,76,19.6,0,0,67.0,22.0,68.0,2,12,31,0,0,1,1368170.0,1184810.0,932310.0,1531987.142857143,1420321.6666666667
