reservation_id,date,time,pax,customer_name,status,channel
RES-16803,2024-07-26,19:00,2,Cliente 16803,Show,Phone
RES-16804,2024-07-26,22:00,2,Cliente 16804,Show,Web
RES-16805,2024-07-26,20:00,2,Cliente 16805,Show,Phone
RES-16806,2024-07-26,21:00,2,Cliente 16806,Show,Web
RES-16807,2024-07-26,19:00,2,Cliente 16807,No-Show,Web
RES-16808,2024-07-26,20:00,2,Cliente 16808,Cancelled,Web
RES-16809,2024-07-26,13:00,2,Cliente 16809,Show,Web
RES-16810,2024-07-26,14:00,2,Cliente 16810,Show,Phone
RES-16811,2024-07-26,13:00,4,Cliente 16811,Show,WhatsApp
RES-16812,2024-07-26,19:00,8,Cliente 16812,Show,WhatsApp
RES-16813,2024-07-26,20:00,2,Cliente 16813,Show,Web
RES-16814,2024-07-26,19:00,8,Cliente 16814,Show,Web
RES-16815,2024-07-27,13:00,2,Cliente 16815,Show,Web
RES-16816,2024-07-27,21:00,2,Cliente 16816,Show,WhatsApp
RES-16817,2024-07-27,20:00,2,Cliente 16817,Show,WhatsApp
RES-16818,2024-07-27,19:00,2,Cliente 16818,Show,Web
RES-16819,2024-07-27,20:00,2,Cliente 16819,Show,Web
RES-16820,2024-07-27,19:00,2,Cliente 16820,Show,WhatsApp
RES-16821,2024-07-27,20:00,4,Cliente 16821,Show,WhatsApp
RES-16822,2024-07-27,21:00,2,Cliente 16822,Show,Web
RES-16823,2024-07-27,14:00,2,Cliente 16823,No-Show,WhatsApp
RES-16824,2024-07-27,13:00,2,Cliente 16824,No-Show,Web
RES-16825,2024-07-27,14:00,2,Cliente 16825,Show,WhatsApp
RES-16826,2024-07-27,22:00,2,Cliente 16826,Show,Web
RES-16827,2024-07-27,19:00,2,Cliente 16827,Show,Phone
RES-16828,2024-07-27,19:00,4,Cliente 16828,Show,WhatsApp
RES-16829,2024-07-27,14:00,2,Cliente 16829,Show,Web
RES-16830,2024-07-27,20:00,2,Cliente 16830,Show,WhatsApp
RES-16831,2024-07-27,20:00,2,Cliente 16831,Show,Phone
RES-16832,2024-07-27,21:00,2,Cliente 16832,Show,WhatsApp
RES-16833,2024-07-27,19:00,2,Cliente 16833,Show,Phone
RES-16834,2024-07-27,21:00,2,Cliente 16834,Cancelled,Web
RES-16835,2024-07-27,22:00,4,Cliente 16835,Show,Phone
RES-16836,2024-07-27,19:00,2,Cliente 16836,Show,WhatsApp
RES-16837,2024-07-27,21:00,2,Cliente 16837,Show,Web
RES-16838,2024-07-27,21:00,4,Cliente 16838,Show,Web
RES-16839,2024-07-27,20:00,4,Cliente 16839,Show,Web
RES-16840,2024-07-27,20:00,2,Cliente 16840,Show,Phone
RES-16841,2024-07-27,13:00,4,Cliente 16841,Show,Web
RES-16842,2024-07-27,20:00,2,Cliente 16842,Show,Web
RES-16843,2024-07-27,13:00,4,Cliente 16843,Show,WhatsApp
RES-16844,2024-07-27,20:00,6,Cliente 16844,Show,Web
RES-16845,2024-07-27,19:00,2,Cliente 16845,No-Show,Phone
RES-16846,2024-07-27,20:00,2,Cliente 16846,Show,Web
RES-16847,2024-07-27,22:00,2,Cliente 16847,Show,WhatsApp
RES-16848,2024-07-27,20:00,4,Cliente 16848,No-Show,WhatsApp
RES-16849,2024-07-27,14:00,2,Cliente 16849,Show,Phone
RES-16850,2024-07-27,22:00,2,Cliente 16850,No-Show,Web
RES-16851,2024-07-28,20:00,4,Cliente 16851,Cancelled,Web
RES-16852,2024-07-28,19:00,4,Cliente 16852,Show,Web
RES-16853,2024-07-28,20:00,2,Cliente 16853,Show,Web
RES-16854,2024-07-28,14:00,2,Cliente 16854,No-Show,Web
RES-16855,2024-07-28,20:00,4,Cliente 16855,Show,Web
RES-16856,2024-07-28,20:00,2,Cliente 16856,Show,Web
RES-16857,2024-07-28,21:00,2,Cliente 16857,Show,Web
RES-16858,2024-07-28,13:00,4,Cliente 16858,Show,Web
RES-16859,2024-07-28,20:00,2,Cliente 16859,No-Show,WhatsApp
RES-16860,2024-07-28,19:00,2,Cliente 16860,Show,Web
RES-16861,2024-07-28,19:00,2,Cliente 16861,Show,Web
RES-16862,2024-07-28,21:00,2,Cliente 16862,Show,Web
RES-16863,2024-07-28,20:00,2,Cliente 16863,Show,Web
RES-16864,2024-07-28,21:00,2,Cliente 16864,Show,WhatsApp
RES-16865,2024-07-28,14:00,2,Cliente 16865,Show,Web
RES-16866,2024-07-28,22:00,4,Cliente 16866,Show,WhatsApp
RES-16867,2024-07-28,20:00,2,Cliente 16867,Show,Phone
RES-16868,2024-07-28,20:00,4,Cliente 16868,Show,WhatsApp
RES-16869,2024-07-28,20:00,4,Cliente 16869,No-Show,Phone
RES-16870,2024-07-28,21:00,4,Cliente 16870,Show,Web
RES-16871,2024-07-28,14:00,2,Cliente 16871,No-Show,Web
RES-16872,2024-07-28,20:00,2,Cliente 16872,Show,Web
RES-16873,2024-07-28,19:00,4,Cliente 16873,Show,Web
RES-16874,2024-07-28,21:00,4,Cliente 16874,Show,Web
RES-16875,2024-07-28,19:00,2,Cliente 16875,No-Show,Web
RES-16876,2024-07-28,20:00,2,Cliente 16876,Show,WhatsApp
RES-16877,2024-07-28,22:00,2,Cliente 16877,Show,Phone
RES-16878,2024-07-29,22:00,2,Cliente 16878,Show,Phone
RES-16879,2024-07-29,19:00,4,Cliente 16879,Show,WhatsApp
RES-16880,2024-07-29,20:00,4,Cliente 16880,Show,Web
RES-16881,2024-07-29,20:00,8,Cliente 16881,No-Show,Web
RES-16882,2024-07-29,13:00,2,Cliente 16882,Show,Web
RES-16883,2024-07-29,13:00,2,Cliente 16883,Show,WhatsApp
RES-16884,2024-07-29,19:00,2,Cliente 16884,Cancelled,Web
RES-16885,2024-07-29,20:00,2,Cliente 16885,Show,Web
RES-16886,2024-07-29,21:00,2,Cliente 16886,Show,WhatsApp
RES-16887,2024-07-29,22:00,2,Cliente 16887,No-Show,Phone
RES-16888,2024-07-29,19:00,4,Cliente 16888,Show,WhatsApp
RES-16889,2024-07-29,21:00,2,Cliente 16889,Show,WhatsApp
RES-16890,2024-07-29,21:00,2,Cliente 16890,Show,WhatsApp
RES-16891,2024-07-29,14:00,2,Cliente 16891,Show,WhatsApp
RES-16892,2024-07-29,19:00,4,Cliente 16892,Show,Web
RES-16893,2024-07-29,21:00,2,Cliente 16893,Show,WhatsApp
RES-16894,2024-07-31,14:00,2,Cliente 16894,Show,WhatsApp
RES-16895,2024-07-31,13:00,4,Cliente 16895,No-Show,Phone
RES-16896,2024-07-31,20:00,4,Cliente 16896,No-Show,Phone
RES-16897,2024-07-31,20:00,2,Cliente 16897,Show,WhatsApp
RES-16898,2024-07-31,22:00,2,Cliente 16898,Show,WhatsApp
RES-16899,2024-07-31,20:00,2,Cliente 16899,Show,WhatsApp
RES-16900,2024-07-31,20:00,4,Cliente 16900,Show,Web
RES-16901,2024-07-31,19:00,2,Cliente 16901,Cancelled,WhatsApp
RES-16902,2024-07-31,14:00,2,Cliente 16902,Show,WhatsApp
RES-16903,2024-07-31,22:00,6,Cliente 16903,Show,WhatsApp
RES-16904,2024-07-31,13:00,2,Cliente 16904,Show,Phone
RES-16905,2024-07-31,21:00,2,Cliente 16905,Show,Phone
RES-16906,2024-07-31,20:00,4,Cliente 16906,Show,Web
RES-16907,2024-07-31,21:00,2,Cliente 16907,Show,Phone
RES-16908,2024-07-31,19:00,4,Cliente 16908,Show,WhatsApp
RES-16909,2024-07-31,19:00,2,Cliente 16909,Show,Web
RES-16910,2024-07-31,13:00,2,Cliente 16910,Show,Phone
RES-16911,2024-07-31,20:00,4,Cliente 16911,Show,Web
RES-16912,2024-07-31,21:00,2,Cliente 16912,Show,Phone
RES-16913,2024-07-31,20:00,4,Cliente 16913,Show,Web
RES-16914,2024-08-02,19:00,4,Cliente 16914,Show,WhatsApp
RES-16915,2024-08-02,21:00,4,Cliente 16915,Show,Phone
RES-16916,2024-08-02,21:00,2,Cliente 16916,Show,Web
RES-16917,2024-08-02,21:00,2,Cliente 16917,Show,Phone
RES-16918,2024-08-02,20:00,2,Cliente 16918,Show,Phone
RES-16919,2024-08-02,19:00,2,Cliente 16919,Show,WhatsApp
RES-16920,2024-08-02,20:00,2,Cliente 16920,Show,WhatsApp
RES-16921,2024-08-02,19:00,4,Cliente 16921,No-Show,Web
RES-16922,2024-08-02,19:00,6,Cliente 16922,Show,Phone
RES-16923,2024-08-02,19:00,2,Cliente 16923,Cancelled,Web
RES-16924,2024-08-02,20:00,2,Cliente 16924,Show,WhatsApp
RES-16925,2024-08-02,20:00,2,Cliente 16925,Show,Web
RES-16926,2024-08-02,21:00,2,Cliente 16926,Show,Phone
RES-16927,2024-08-02,19:00,2,Cliente 16927,Show,Phone
RES-16928,2024-08-02,14:00,2,Cliente 16928,Show,Web
RES-16929,2024-08-02,21:00,2,Cliente 16929,No-Show,Web
RES-16930,2024-08-02,20:00,2,Cliente 16930,Cancelled,WhatsApp
RES-16931,2024-08-02,20:00,2,Cliente 16931,No-Show,Phone
RES-16932,2024-08-02,13:00,4,Cliente 16932,Show,Web
RES-16933,2024-08-02,20:00,2,Cliente 16933,Show,WhatsApp
RES-16934,2024-08-02,13:00,2,Cliente 16934,Show,WhatsApp
RES-16935,2024-08-02,21:00,4,Cliente 16935,Show,Web
RES-16936,2024-08-02,19:00,2,Cliente 16936,Show,Web
RES-16937,2024-08-02,13:00,2,Cliente 16937,Show,WhatsApp
RES-16938,2024-08-02,22:00,4,Cliente 16938,Show,Web
RES-16939,2024-08-02,21:00,2,Cliente 16939,Show,Web
RES-16940,2024-08-02,19:00,2,Cliente 16940,No-Show,Web
RES-16941,2024-08-02,19:00,2,Cliente 16941,Show,Web
RES-16942,2024-08-02,14:00,2,Cliente 16942,Show,Web
RES-16943,2024-08-03,21:00,2,Cliente 16943,Show,WhatsApp
RES-16944,2024-08-03,19:00,2,Cliente 16944,Show,Web
RES-16945,2024-08-03,22:00,2,Cliente 16945,Show,Web
RES-16946,2024-08-03,20:00,2,Cliente 16946,No-Show,Web
RES-16947,2024-08-03,20:00,2,Cliente 16947,Show,Web
RES-16948,2024-08-03,20:00,8,Cliente 16948,Show,Web
RES-16949,2024-08-03,20:00,2,Cliente 16949,Cancelled,WhatsApp
RES-16950,2024-08-03,22:00,2,Cliente 16950,Show,WhatsApp
RES-16951,2024-08-03,19:00,4,Cliente 16951,Cancelled,Web
RES-16952,2024-08-03,22:00,2,Cliente 16952,Show,Web
RES-16953,2024-08-03,13:00,2,Cliente 16953,Show,WhatsApp
RES-16954,2024-08-03,21:00,2,Cliente 16954,Show,WhatsApp
RES-16955,2024-08-03,20:00,4,Cliente 16955,Show,WhatsApp
RES-16956,2024-08-03,21:00,4,Cliente 16956,Show,WhatsApp
RES-16957,2024-08-03,22:00,2,Cliente 16957,Show,Web
RES-16958,2024-08-03,21:00,4,Cliente 16958,Show,Web
RES-16959,2024-08-03,14:00,4,Cliente 16959,Show,Web
RES-16960,2024-08-03,19:00,4,Cliente 16960,Show,Web
RES-16961,2024-08-03,20:00,2,Cliente 16961,Cancelled,Web
RES-16962,2024-08-03,19:00,2,Cliente 16962,Show,WhatsApp
RES-16963,2024-08-03,13:00,2,Cliente 16963,Show,Web
RES-16964,2024-08-03,20:00,2,Cliente 16964,Show,Web
RES-16965,2024-08-03,21:00,2,Cliente 16965,Show,Web
RES-16966,2024-08-03,20:00,4,Cliente 16966,Show,Web
RES-16967,2024-08-03,19:00,4,Cliente 16967,Show,Web
RES-16968,2024-08-03,19:00,2,Cliente 16968,Show,Web
RES-16969,2024-08-03,20:00,4,Cliente 16969,Show,Web
RES-16970,2024-08-03,14:00,2,Cliente 16970,Show,Phone
RES-16971,2024-08-03,21:00,2,Cliente 16971,No-Show,WhatsApp
RES-16972,2024-08-03,19:00,2,Cliente 16972,Show,Phone
RES-16973,2024-08-03,13:00,2,Cliente 16973,Show,Web
RES-16974,2024-08-03,21:00,2,Cliente 16974,Show,Phone
RES-16975,2024-08-03,20:00,2,Cliente 16975,Show,Web
RES-16976,2024-08-03,20:00,2,Cliente 16976,Show,WhatsApp
RES-16977,2024-08-03,20:00,4,Cliente 16977,Show,Web
RES-16978,2024-08-03,21:00,2,Cliente 16978,Show,WhatsApp
RES-16979,2024-08-03,20:00,2,Cliente 16979,Show,WhatsApp
RES-16980,2024-08-04,21:00,4,Cliente 16980,Show,Web
RES-16981,2024-08-04,21:00,4,Cliente 16981,No-Show,Phone
RES-16982,2024-08-04,13:00,2,Cliente 16982,Show,Web
RES-16983,2024-08-04,13:00,2,Cliente 16983,Show,WhatsApp
RES-16984,2024-08-04,22:00,2,Cliente 16984,No-Show,Web
RES-16985,2024-08-04,20:00,2,Cliente 16985,Cancelled,Web
RES-16986,2024-08-04,20:00,4,Cliente 16986,Show,WhatsApp
RES-16987,2024-08-04,19:00,2,Cliente 16987,Show,Web
RES-16988,2024-08-04,22:00,2,Cliente 16988,Show,Web
RES-16989,2024-08-04,20:00,2,Cliente 16989,Show,WhatsApp
RES-16990,2024-08-04,19:00,2,Cliente 16990,Show,Web
RES-16991,2024-08-04,22:00,2,Cliente 16991,Cancelled,Web
RES-16992,2024-08-04,20:00,2,Cliente 16992,Show,Web
RES-16993,2024-08-04,21:00,8,Cliente 16993,Show,Web
RES-16994,2024-08-04,22:00,2,Cliente 16994,Show,Web
RES-16995,2024-08-04,21:00,4,Cliente 16995,Show,Phone
RES-16996,2024-08-04,14:00,2,Cliente 16996,Show,Web
RES-16997,2024-08-04,20:00,2,Cliente 16997,Show,Web
RES-16998,2024-08-04,21:00,2,Cliente 16998,Show,Web
RES-16999,2024-08-04,19:00,2,Cliente 16999,Cancelled,WhatsApp
RES-17000,2024-08-04,21:00,2,Cliente 17000,Show,WhatsApp
RES-17001,2024-08-05,21:00,2,Cliente 17001,Show,Phone
RES-17002,2024-08-05,21:00,2,Cliente 17002,Show,Phone
RES-17003,2024-08-05,22:00,2,Cliente 17003,No-Show,Web
RES-17004,2024-08-05,13:00,4,Cliente 17004,Show,Web
RES-17005,2024-08-05,14:00,2,Cliente 17005,Show,WhatsApp
RES-17006,2024-08-05,20:00,2,Cliente 17006,Show,Web
RES-17007,2024-08-05,19:00,2,Cliente 17007,Show,Web
RES-17008,2024-08-05,21:00,2,Cliente 17008,Show,WhatsApp
RES-17009,2024-08-05,21:00,2,Cliente 17009,Show,Web
RES-17010,2024-08-05,21:00,4,Cliente 17010,Show,WhatsApp
RES-17011,2024-08-05,14:00,4,Cliente 17011,Show,Web
RES-17012,2024-08-05,19:00,2,Cliente 17012,Show,Phone
RES-17013,2024-08-05,19:00,2,Cliente 17013,Show,WhatsApp
RES-17014,2024-08-05,13:00,2,Cliente 17014,Show,Web
RES-17015,2024-08-05,21:00,2,Cliente 17015,Show,Web
RES-17016,2024-08-05,14:00,4,Cliente 17016,Show,WhatsApp
RES-17017,2024-08-05,13:00,2,Cliente 17017,Show,Phone
RES-17018,2024-08-05,19:00,4,Cliente 17018,Show,WhatsApp
RES-17019,2024-08-05,14:00,2,Cliente 17019,Show,Web
RES-17020,2024-08-05,20:00,4,Cliente 17020,Show,Web
RES-17021,2024-08-05,20:00,2,Cliente 17021,No-Show,WhatsApp
RES-17022,2024-08-05,20:00,2,Cliente 17022,Show,WhatsApp
RES-17023,2024-08-05,20:00,4,Cliente 17023,Show,WhatsApp
RES-17024,2024-08-05,19:00,2,Cliente 17024,Show,Web
RES-17025,2024-08-05,21:00,2,Cliente 17025,Show,Phone
RES-17026,2024-08-05,19:00,2,Cliente 17026,Show,Web
RES-17027,2024-08-05,19:00,2,Cliente 17027,Show,Phone
RES-17028,2024-08-05,22:00,4,Cliente 17028,Show,Web
RES-17029,2024-08-05,20:00,4,Cliente 17029,Show,Web
RES-17030,2024-08-05,21:00,2,Cliente 17030,Show,Phone
RES-17031,2024-08-05,20:00,6,Cliente 17031,Show,Web
RES-17032,2024-08-07,19:00,4,Cliente 17032,Cancelled,Web
RES-17033,2024-08-07,21:00,2,Cliente 17033,Show,Web
RES-17034,2024-08-07,22:00,2,Cliente 17034,Show,Web
RES-17035,2024-08-07,20:00,2,Cliente 17035,Show,WhatsApp
RES-17036,2024-08-07,20:00,2,Cliente 17036,No-Show,Phone
RES-17037,2024-08-07,22:00,2,Cliente 17037,Show,Web
RES-17038,2024-08-07,19:00,4,Cliente 17038,Show,WhatsApp
RES-17039,2024-08-07,22:00,2,Cliente 17039,Show,Web
RES-17040,2024-08-07,20:00,2,Cliente 17040,Show,WhatsApp
RES-17041,2024-08-07,20:00,2,Cliente 17041,Show,WhatsApp
RES-17042,2024-08-07,22:00,2,Cliente 17042,Show,Web
RES-17043,2024-08-07,19:00,2,Cliente 17043,Show,Web
RES-17044,2024-08-07,21:00,4,Cliente 17044,Show,Web
RES-17045,2024-08-07,20:00,2,Cliente 17045,Show,WhatsApp
RES-17046,2024-08-07,14:00,2,Cliente 17046,Show,Phone
RES-17047,2024-08-07,13:00,4,Cliente 17047,Show,WhatsApp
RES-17048,2024-08-07,14:00,4,Cliente 17048,Show,Phone
RES-17049,2024-08-07,21:00,2,Cliente 17049,Show,Web
RES-17050,2024-08-07,21:00,2,Cliente 17050,Show,Web
RES-17051,2024-08-07,19:00,2,Cliente 17051,Show,Web
RES-17052,2024-08-09,21:00,2,Cliente 17052,Show,Phone
RES-17053,2024-08-09,21:00,4,Cliente 17053,Show,Phone
RES-17054,2024-08-09,14:00,2,Cliente 17054,Show,Web
RES-17055,2024-08-09,20:00,2,Cliente 17055,Show,WhatsApp
RES-17056,2024-08-09,20:00,2,Cliente 17056,Show,WhatsApp
RES-17057,2024-08-09,22:00,2,Cliente 17057,Show,Phone
RES-17058,2024-08-09,20:00,2,Cliente 17058,Show,Web
RES-17059,2024-08-09,13:00,2,Cliente 17059,Show,Phone
RES-17060,2024-08-09,13:00,4,Cliente 17060,Show,Web
RES-17061,2024-08-09,13:00,4,Cliente 17061,Show,Phone
RES-17062,2024-08-09,20:00,4,Cliente 17062,Show,Web
RES-17063,2024-08-09,19:00,2,Cliente 17063,Show,Web
RES-17064,2024-08-09,22:00,4,Cliente 17064,No-Show,WhatsApp
RES-17065,2024-08-09,19:00,2,Cliente 17065,Show,WhatsApp
RES-17066,2024-08-09,21:00,6,Cliente 17066,Show,Web
RES-17067,2024-08-09,14:00,2,Cliente 17067,Show,Web
RES-17068,2024-08-09,19:00,4,Cliente 17068,Show,WhatsApp
RES-17069,2024-08-09,20:00,2,Cliente 17069,Show,WhatsApp
RES-17070,2024-08-09,21:00,2,Cliente 17070,Show,Web
RES-17071,2024-08-09,22:00,2,Cliente 17071,Show,Phone
RES-17072,2024-08-09,20:00,2,Cliente 17072,Show,Web
RES-17073,2024-08-09,13:00,2,Cliente 17073,Show,Web
RES-17074,2024-08-09,21:00,2,Cliente 17074,Show,WhatsApp
RES-17075,2024-08-09,21:00,2,Cliente 17075,Show,Web
RES-17076,2024-08-09,20:00,8,Cliente 17076,Show,Phone
RES-17077,2024-08-09,21:00,2,Cliente 17077,Show,Phone
RES-17078,2024-08-09,13:00,2,Cliente 17078,Show,Web
RES-17079,2024-08-09,20:00,2,Cliente 17079,Show,Web
RES-17080,2024-08-09,19:00,4,Cliente 17080,Show,WhatsApp
RES-17081,2024-08-09,20:00,2,Cliente 17081,Cancelled,WhatsApp
RES-17082,2024-08-09,20:00,2,Cliente 17082,Show,Phone
RES-17083,2024-08-09,13:00,2,Cliente 17083,Show,Web
RES-17084,2024-08-09,20:00,4,Cliente 17084,Show,Phone
RES-17085,2024-08-09,13:00,2,Cliente 17085,Show,Web
RES-17086,2024-08-09,21:00,2,Cliente 17086,Show,WhatsApp
RES-17087,2024-08-09,20:00,4,Cliente 17087,Show,Web
RES-17088,2024-08-09,20:00,2,Cliente 17088,Show,Web
RES-17089,2024-08-09,19:00,2,Cliente 17089,No-Show,Web
RES-17090,2024-08-09,13:00,2,Cliente 17090,Show,Phone
RES-17091,2024-08-09,21:00,6,Cliente 17091,Show,Phone
RES-17092,2024-08-09,21:00,2,Cliente 17092,Show,WhatsApp
RES-17093,2024-08-09,20:00,2,Cliente 17093,Show,WhatsApp
RES-17094,2024-08-10,14:00,4,Cliente 17094,Show,WhatsApp
RES-17095,2024-08-10,14:00,2,Cliente 17095,Show,WhatsApp
RES-17096,2024-08-10,13:00,2,Cliente 17096,Show,Web
RES-17097,2024-08-10,13:00,2,Cliente 17097,Show,WhatsApp
RES-17098,2024-08-10,22:00,4,Cliente 17098,Show,Phone
RES-17099,2024-08-10,14:00,2,Cliente 17099,Show,Web
RES-17100,2024-08-10,20:00,4,Cliente 17100,Show,Web
RES-17101,2024-08-10,20:00,4,Cliente 17101,Show,Web
RES-17102,2024-08-10,22:00,8,Cliente 17102,Show,Web
RES-17103,2024-08-10,14:00,2,Cliente 17103,Show,Phone
RES-17104,2024-08-10,14:00,2,Cliente 17104,Show,Phone
RES-17105,2024-08-10,21:00,2,Cliente 17105,Show,Phone
RES-17106,2024-08-10,20:00,2,Cliente 17106,Show,WhatsApp
RES-17107,2024-08-10,14:00,4,Cliente 17107,Show,WhatsApp
RES-17108,2024-08-10,22:00,2,Cliente 17108,Show,Web
RES-17109,2024-08-10,22:00,4,Cliente 17109,Show,WhatsApp
RES-17110,2024-08-10,13:00,2,Cliente 17110,No-Show,Web
RES-17111,2024-08-10,19:00,2,Cliente 17111,Show,Phone
RES-17112,2024-08-10,20:00,4,Cliente 17112,Show,WhatsApp
RES-17113,2024-08-10,19:00,2,Cliente 17113,Show,Web
RES-17114,2024-08-10,21:00,2,Cliente 17114,Show,Web
RES-17115,2024-08-10,19:00,2,Cliente 17115,Show,Web
RES-17116,2024-08-10,13:00,2,Cliente 17116,Show,WhatsApp
RES-17117,2024-08-10,20:00,2,Cliente 17117,Show,Web
RES-17118,2024-08-10,13:00,2,Cliente 17118,Show,Web
RES-17119,2024-08-10,20:00,2,Cliente 17119,Show,WhatsApp
RES-17120,2024-08-10,21:00,4,Cliente 17120,Show,Web
RES-17121,2024-08-10,14:00,2,Cliente 17121,No-Show,Web
RES-17122,2024-08-10,20:00,6,Cliente 17122,Show,Web
RES-17123,2024-08-10,19:00,4,Cliente 17123,Show,Web
RES-17124,2024-08-10,21:00,4,Cliente 17124,Show,Web
RES-17125,2024-08-10,20:00,2,Cliente 17125,Show,Web
RES-17126,2024-08-10,21:00,2,Cliente 17126,Show,Phone
RES-17127,2024-08-10,20:00,2,Cliente 17127,Show,WhatsApp
RES-17128,2024-08-10,21:00,2,Cliente 17128,Show,WhatsApp
RES-17129,2024-08-10,19:00,2,Cliente 17129,No-Show,Phone
RES-17130,2024-08-10,21:00,2,Cliente 17130,Show,Web
RES-17131,2024-08-10,21:00,2,Cliente 17131,Show,Web
RES-17132,2024-08-10,22:00,2,Cliente 17132,Show,Phone
RES-17133,2024-08-10,20:00,2,Cliente 17133,Show,Web
RES-17134,2024-08-10,20:00,2,Cliente 17134,Show,Phone
RES-17135,2024-08-10,22:00,2,Cliente 17135,Show,Web
RES-17136,2024-08-10,20:00,2,Cliente 17136,Cancelled,Phone
RES-17137,2024-08-11,20:00,2,Cliente 17137,Show,Web
RES-17138,2024-08-11,21:00,4,Cliente 17138,Show,WhatsApp
RES-17139,2024-08-11,19:00,2,Cliente 17139,Show,Web
RES-17140,2024-08-11,19:00,8,Cliente 17140,Show,Web
RES-17141,2024-08-11,22:00,2,Cliente 17141,Show,WhatsApp
RES-17142,2024-08-11,21:00,2,Cliente 17142,Show,WhatsApp
RES-17143,2024-08-11,20:00,2,Cliente 17143,Show,WhatsApp
RES-17144,2024-08-11,20:00,2,Cliente 17144,Show,Web
RES-17145,2024-08-11,20:00,4,Cliente 17145,Show,WhatsApp
RES-17146,2024-08-11,22:00,4,Cliente 17146,Show,Web
RES-17147,2024-08-11,20:00,2,Cliente 17147,Show,WhatsApp
RES-17148,2024-08-11,19:00,2,Cliente 17148,Show,WhatsApp
RES-17149,2024-08-11,22:00,2,Cliente 17149,No-Show,WhatsApp
RES-17150,2024-08-11,20:00,6,Cliente 17150,Show,Web
RES-17151,2024-08-11,14:00,2,Cliente 17151,Show,Phone
RES-17152,2024-08-11,20:00,2,Cliente 17152,Show,Phone
RES-17153,2024-08-11,19:00,2,Cliente 17153,Show,Web
RES-17154,2024-08-11,20:00,4,Cliente 17154,Show,Web
RES-17155,2024-08-11,14:00,2,Cliente 17155,Show,Web
RES-17156,2024-08-11,19:00,2,Cliente 17156,Show,Web
RES-17157,2024-08-11,21:00,2,Cliente 17157,Show,Web
RES-17158,2024-08-11,21:00,2,Cliente 17158,No-Show,Web
RES-17159,2024-08-11,20:00,6,Cliente 17159,Show,Web
RES-17160,2024-08-12,20:00,2,Cliente 17160,Show,WhatsApp
RES-17161,2024-08-12,14:00,4,Cliente 17161,Show,WhatsApp
RES-17162,2024-08-12,19:00,2,Cliente 17162,No-Show,Web
RES-17163,2024-08-12,20:00,2,Cliente 17163,Show,Web
RES-17164,2024-08-12,20:00,2,Cliente 17164,Show,Web
RES-17165,2024-08-12,20:00,4,Cliente 17165,Show,Web
RES-17166,2024-08-12,14:00,2,Cliente 17166,Show,Phone
RES-17167,2024-08-12,21:00,2,Cliente 17167,Show,Web
RES-17168,2024-08-12,20:00,8,Cliente 17168,Show,Web
RES-17169,2024-08-12,21:00,2,Cliente 17169,Show,WhatsApp
RES-17170,2024-08-12,20:00,2,Cliente 17170,Show,Web
RES-17171,2024-08-12,19:00,4,Cliente 17171,Show,Web
RES-17172,2024-08-12,21:00,2,Cliente 17172,Show,WhatsApp
RES-17173,2024-08-12,13:00,2,Cliente 17173,Show,Web
RES-17174,2024-08-12,20:00,2,Cliente 17174,Show,Web
RES-17175,2024-08-12,20:00,2,Cliente 17175,Show,WhatsApp
RES-17176,2024-08-12,13:00,2,Cliente 17176,Cancelled,Phone
RES-17177,2024-08-12,21:00,2,Cliente 17177,No-Show,Web
RES-17178,2024-08-12,13:00,4,Cliente 17178,Show,Web
RES-17179,2024-08-12,20:00,2,Cliente 17179,Show,Web
RES-17180,2024-08-12,19:00,2,Cliente 17180,Show,WhatsApp
RES-17181,2024-08-12,20:00,2,Cliente 17181,Show,WhatsApp
RES-17182,2024-08-12,21:00,2,Cliente 17182,Show,Web
RES-17183,2024-08-12,22:00,4,Cliente 17183,Show,Phone
RES-17184,2024-08-12,20:00,2,Cliente 17184,Show,Web
RES-17185,2024-08-12,20:00,2,Cliente 17185,Show,WhatsApp
RES-17186,2024-08-12,20:00,2,Cliente 17186,Cancelled,Web
RES-17187,2024-08-12,20:00,2,Cliente 17187,Show,WhatsApp
RES-17188,2024-08-12,19:00,2,Cliente 17188,Show,Web
RES-17189,2024-08-12,19:00,2,Cliente 17189,Cancelled,Web
RES-17190,2024-08-14,20:00,2,Cliente 17190,Show,WhatsApp
RES-17191,2024-08-14,19:00,2,Cliente 17191,Show,Web
RES-17192,2024-08-14,21:00,2,Cliente 17192,Show,WhatsApp
RES-17193,2024-08-14,14:00,4,Cliente 17193,Show,WhatsApp
RES-17194,2024-08-14,20:00,2,Cliente 17194,Show,WhatsApp
RES-17195,2024-08-14,14:00,2,Cliente 17195,Cancelled,Web
RES-17196,2024-08-14,20:00,2,Cliente 17196,Show,Web
RES-17197,2024-08-14,21:00,2,Cliente 17197,Show,Web
RES-17198,2024-08-14,19:00,8,Cliente 17198,Show,Web
RES-17199,2024-08-14,13:00,4,Cliente 17199,Show,WhatsApp
RES-17200,2024-08-14,20:00,4,Cliente 17200,No-Show,Web
RES-17201,2024-08-14,20:00,2,Cliente 17201,Show,Web
RES-17202,2024-08-14,21:00,4,Cliente 17202,Show,Phone
RES-17203,2024-08-14,14:00,2,Cliente 17203,Show,Web
RES-17204,2024-08-14,20:00,2,Cliente 17204,Cancelled,Phone
